Date,PX_Last,30MA,Bank,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
18/11/2010,2.79,2.5373666669999997,0.25,1.0995651659999999,7.6121,0,0.45652956899999997,0.001575629,0.060514952999999996,0.013567144,0.03392335,0.087106556,4.46040459,0.402365176,0.0047644129999999995,0.393026926,0.41170342600000004,84.45219766,0.012387923,0.0003305,0.011740143,0.013035703000000001,37.48239246
19/11/2010,2.803,2.5517,0.25,1.098483364,7.6551,0,0.455960491,0.0015841520000000001,0.060157057,0.013510241000000001,0.033676985,0.08663712900000001,4.452700512,0.402472137,0.004793075999999999,0.39307770799999997,0.411866567,83.96948274,0.012386245,0.00033037199999999995,0.011738717,0.013033773,37.49185785
22/11/2010,2.787,2.565633333,0.25,1.08628149,7.6969,0,0.449564075,0.0015747979999999999,0.060563757999999995,0.013465481000000001,0.034171415,0.086956101,4.497704744,0.40233824100000004,0.004756957,0.393014606,0.41166187600000004,84.57891926,0.012389233999999999,0.000330381,0.011741686999999999,0.013036782,37.49978941
23/11/2010,2.708,2.5760333330000003,0.25,1.051228633,7.7281,0,0.431413183,0.0015300679999999999,0.062722706,0.013477734,0.036306347,0.089139065,4.653801982,0.402125499,0.004600464,0.39310859,0.41114240799999996,87.40977276,0.012424488999999999,0.000331326,0.011775091000000001,0.013073888,37.499334399999995
24/11/2010,2.784,2.5898,0.25,1.074986485,7.7694,0,0.44367929999999994,0.00156205,0.06157046099999999,0.01347672,0.03515609,0.08798483300000001,4.568653246,0.402477565,0.004700454000000001,0.393264674,0.41169045600000004,85.62524475,0.01244327,0.000331833,0.011792878,0.013093661999999999,37.49863141
25/11/2010,2.785,2.604166667,0.25,1.06944,7.8125,0,0.44080217200000005,0.001560462,0.061635765,0.013449035,0.035275656,0.087995875,4.582913475,0.402483424,0.004694398,0.393282405,0.411684444,85.73696736,0.012443628,0.0003318,0.0117933,0.013093956,37.50337302
26/11/2010,2.773,2.616733333,0.25,1.059718224,7.8502,0,0.435779081,0.0015492720000000002,0.062087743,0.013428717,0.035767457999999995,0.088408029,4.623505196,0.40250898799999996,0.004659979,0.393375429,0.411642547,86.37570452,0.012444702,0.000331795,0.011794384,0.013095021,37.50717188
29/11/2010,2.843,2.628366667,0.25,1.0816603470000001,7.8851,0,0.447152241,0.001577748,0.061043207,0.013421115,0.034737822,0.08734859199999999,4.54829632,0.40292562,0.0047539190000000005,0.39360793899999996,0.4122433,84.75652567,0.012458906,0.000332169,0.011807854,0.013109958,37.50769437
30/11/2010,2.7510000000000003,2.637033333,0.25,1.043217757,7.9111,0,0.42731087700000003,0.0015289239999999999,0.063523932,0.01346053,0.037141294,0.08990657,4.71927437,0.40262913200000006,0.004577395,0.39365743700000005,0.41160082600000003,87.96031696,0.012506743999999998,0.000333487,0.011853108999999999,0.01316038,37.50289299
1/12/2010,2.8680000000000003,2.6478666669999997,0.25,1.08313611,7.9436,0,0.44792182799999997,0.001576214,0.062069449000000006,0.013508563000000001,0.035592665,0.088546233,4.594822346,0.40318134299999997,0.004717103,0.393935821,0.412426865,85.47223734,0.012561072,0.00033501900000000004,0.011904433999999998,0.013217709,37.49358926
2/12/2010,2.911,2.659033333,0.25,1.094758747,7.9771,0,0.45400364600000004,0.001603657,0.061003858,0.013479797,0.034583456,0.08742426,4.525576869,0.40340823200000003,0.004804814,0.393990797,0.412825668,83.95917605,0.012564253999999999,0.00033506800000000005,0.011907522,0.013220986,37.49767708
3/12/2010,2.955,2.671566667,0.25,1.106092555,8.0147,0,0.459970163,0.00162284,0.060225247,0.013439068,0.033884674,0.086565819,4.481356022,0.403773559,0.0048751309999999996,0.394218301,0.413328816,82.82311223,0.012563946999999999,0.000335003,0.011907341,0.013220553000000001,37.50396522
6/12/2010,2.951,2.684733333,0.25,1.0991780690000001,8.0542,0,0.45632590100000003,0.0016377610000000002,0.059565466,0.013378588,0.033343433,0.085787499,4.452298338,0.40359454,0.004915244,0.393960661,0.41322841899999996,82.11077941,0.012549464,0.000334529,0.011893787,0.013205142,37.51380222
7/12/2010,3.053,2.7002,0.25,1.130656988,8.1006,0,0.47302525,0.001698031,0.057487444000000006,0.013340564,0.03133994,0.083634949,4.309221578,0.404388555,0.0051227370000000005,0.39434799,0.41442912,78.93993892,0.012565758,0.00033492,0.011909313999999999,0.013222201999999999,37.51863954
8/12/2010,3.12,2.715733333,0.25,1.148860958,8.1472,0,0.482811141,0.001793269,0.054262267,0.013238618999999998,0.028314574,0.080209961,4.098786016,0.404582051,0.005422745,0.39395347,0.415210632,74.60834414,0.012548881000000001,0.000334339,0.011893576999999999,0.013204185,37.53344115
9/12/2010,3.043,2.728233333,0.25,1.115373807,8.1847,0,0.464882794,0.0017202489999999999,0.056961433,0.013203103999999998,0.03108335,0.082839516,4.314245654,0.404197965,0.005164369,0.39407580200000003,0.414320129,78.26666687,0.012586736000000001,0.000335275,0.011929596,0.013243876000000002,37.54148211
10/12/2010,3.051,2.741733333,0.25,1.112799689,8.2252,0,0.463517875,0.0017247089999999998,0.056781635,0.01314514,0.031017161,0.08254611,4.319591569,0.404319983,0.005180995,0.39416523200000003,0.414474734,78.03905434,0.012585037,0.000335145,0.011928153,0.013241922,37.55102374
13/12/2010,3.074,2.7599,0.25,1.113808471,8.2797,0,0.46405255700000003,0.0017491,0.055917292,0.013080001,0.03028049,0.081554095,4.275021914,0.40430023,0.0052540830000000005,0.39400222799999995,0.414598233,76.94972284,0.012576573,0.000334828,0.01192031,0.013232836999999999,37.56125985
14/12/2010,3.1260000000000003,2.7797333330000003,0.25,1.124568304,8.3392,0,0.46977341799999994,0.0017933570000000002,0.054507087999999995,0.013016163,0.028995407999999997,0.080018768,4.187646266000001,0.40448725700000004,0.005393045,0.393916889,0.415057625,75.00164951,0.012575993999999998,0.000334727,0.011919929,0.01323206,37.57086204
15/12/2010,3.135,2.800933333,0.25,1.119269767,8.4028,0,0.466952166,0.001785834,0.05459413,0.012939376,0.029232954,0.07995530599999999,4.219224454,0.404741356,0.005384587,0.394187566,0.415295145,75.16665303,0.012563548,0.00033428099999999997,0.011908357,0.013218738999999998,37.58375758
16/12/2010,3.173,2.8214666669999997,0.25,1.1245924109999998,8.4644,0,0.469786272,0.00181349,0.053725598,0.012878259,0.028484211000000002,0.078966985,4.171806018,0.40495548200000003,0.005475356999999999,0.394223782,0.415687181,73.95964905,0.012562665,0.000334175,0.011907682,0.013217648,37.59307501
17/12/2010,3.137,2.8431,0.25,1.103373079,8.5293,0,0.458535285,0.001782534,0.054812647,0.012839553,0.029647122999999997,0.079978171,4.269046324,0.40466312600000004,0.005359966,0.39415759200000006,0.41516866,75.4973267,0.012575816,0.00033446,0.011920273,0.013231358,37.60031297
20/12/2010,3.075,2.862966667,0.25,1.074060706,8.5889,0,0.443198495,0.0017275460000000002,0.05675436,0.012830063999999999,0.031607435,0.08190128599999999,4.423544659,0.404519898,0.0051785979999999995,0.394369846,0.41466995,78.11378607,0.012595468,0.000334957,0.011938952,0.013251984,37.60322701
21/12/2010,3.096,2.8835666669999998,0.25,1.073670339,8.6507,0,0.44299582600000004,0.001743217,0.056172426,0.012799796,0.031084825,0.081260027,4.388540586,0.40442132299999994,0.005223999,0.394182286,0.41466036,77.41604739,0.012585902,0.00033466199999999995,0.011929965,0.013241838999999998,37.60784512
22/12/2010,3.063,2.903233333,0.25,1.0550305979999999,8.7097,0,0.433366043,0.0017252279999999999,0.056889984000000005,0.012795043999999998,0.031811698,0.081968271,4.446251494,0.404222862,0.005156836,0.39411546299999994,0.41433026,78.38582862,0.012597421000000001,0.00033495800000000005,0.011940903999999999,0.013253938,37.60898879
23/12/2010,3.0869999999999997,2.921733333,0.25,1.0565645959999999,8.7652,0,0.434155055,0.0017297789999999999,0.056726754000000004,0.012782068999999998,0.031673899,0.081779609,4.43799477,0.404300974,0.005172342,0.394163184,0.41443876399999996,78.16594277,0.012597131999999999,0.00033493199999999997,0.011940666,0.013253599,37.61104204
24/12/2010,3.094,2.937833333,0.25,1.0531570890000002,8.8135,0,0.43240324799999996,0.0017303289999999999,0.056709335,0.012769478999999999,0.031681156,0.081737513,4.441006235,0.40428629200000005,0.00517256,0.39414807399999996,0.41442451,78.15980513,0.01259697,0.000334909,0.011940548999999998,0.013253392,37.61311546
27/12/2010,3.1460000000000004,2.9539,0.25,1.065032669,8.8617,0,0.438521845,0.001753918,0.055810124,0.012735769,0.030848016000000002,0.080772232,4.382155701,0.404209198,0.005246438000000001,0.393926179,0.41449221700000005,77.04449720000001,0.012580393,0.000334425,0.01192492,0.013235866,37.61799611
28/12/2010,3.0869999999999997,2.965866667,0.25,1.040842474,8.8976,0,0.42609774200000006,0.001732443,0.056718597,0.012741965,0.031744345,0.081692849,4.451322487,0.403885625,0.005163470999999999,0.393765222,0.41400602799999997,78.21979185,0.012599446,0.000334935,0.011942973,0.013255919,37.61758117
29/12/2010,3.136,2.9801666669999998,0.25,1.05229014,8.9405,0,0.431958037,0.001742755,0.05636063,0.012729016999999999,0.031411756,0.08130950299999999,4.427728295,0.40389057100000003,0.005195036,0.3937083,0.41407284200000005,77.74547690000001,0.012597023,0.000334854,0.01194071,0.013253336000000001,37.61950067
30/12/2010,3.074,2.989633333,0.25,1.0282197370000001,8.9689,0,0.419675467,0.0017280179999999998,0.057002475999999996,0.012737542,0.032036893,0.08196805900000001,4.475155022,0.40374691,0.005140315,0.393671893,0.41382192799999995,78.5451685,0.012612628,0.000335277,0.011955485,0.013269771000000001,37.61854819
31/12/2010,3.077,2.998766667,0.25,1.026088503,8.9963,0,0.418595183,0.00171046,0.057210576,0.012685536,0.032346925,0.082074226,4.5099060710000005,0.40328163899999997,0.005095649,0.39329416700000003,0.413269111,79.14235012,0.012564025,0.000333909,0.011909564,0.013218487,37.62708649
3/1/2011,3.032,3.006933333,0.25,1.008336289,9.0208,0,0.40964196399999997,0.001712381,0.057183001,0.012692633,0.03230544,0.082060562,4.505211793,0.403238992,0.005099045,0.39324486299999994,0.41323312100000004,79.08127098,0.012567387,0.00033401,0.011912727,0.013222046999999999,37.62578017
4/1/2011,3.002,3.016733333,0.25,0.99511613,9.0502,0,0.40302615,0.00170955,0.057358769000000004,0.012702662,0.032461552000000005,0.082255986,4.515492088999999,0.403055955,0.0050841029999999995,0.393091113,0.41302079799999997,79.27768929999999,0.012573421000000001,0.00033418300000000005,0.011918423000000001,0.013228418999999998,37.62437975
5/1/2011,3.052,3.025666667,0.25,1.0087033159999998,9.077,0,0.40982626200000005,0.00171228,0.057294081,0.01271221,0.03237815,0.082210012,4.507011899,0.403248858,0.005094272,0.393264085,0.413233631,79.1573103,0.01257937,0.000334355,0.011924033,0.013234706,37.62276092
6/1/2011,3.0260000000000002,3.0337,0.25,0.997461845,9.1011,0,0.404196835,0.001711284,0.057382370999999995,0.012719158999999999,0.03245282,0.082311922,4.511491083999999,0.403133501,0.005086963,0.393163053,0.41310394799999994,79.24836409,0.012583596,0.00033447699999999996,0.011928021,0.013239171000000001,37.62172123
7/1/2011,2.98,3.0406,0.25,0.980069723,9.1218,0,0.395549294,0.001708539,0.057593754000000004,0.01273105,0.032640896,0.082546613,4.5238808939999995,0.402810151,0.005068763,0.392875376,0.41274492700000004,79.46912472,0.012591581999999999,0.000334705,0.01193556,0.013247605,37.61988509
10/1/2011,2.98,3.0451666669999997,0.25,0.9785999670000001,9.1355,0,0.39482193200000004,0.001702385,0.057801865,0.012733864,0.032843491,0.082760239,4.53922414,0.402661139,0.005048606,0.39276587,0.412556408,79.75688835,0.012589244,0.000334645,0.011933339,0.013245149,37.61964798
11/1/2011,3.04,3.0548,0.25,0.995155166,9.1644,0,0.40304562,0.001702106,0.057858654,0.012749161,0.032870298,0.08284701,4.5382322010000005,0.402886856,0.00504882,0.39299116799999995,0.412782544,79.79821506,0.012597923,0.00033489800000000003,0.011941523,0.013254324,37.6171854
12/1/2011,3.176,3.065066667,0.25,1.036192796,9.1952,0,0.423727249,0.001725832,0.057333063,0.012792846,0.032259085,0.082407042,4.48165033,0.403622297,0.0051208140000000004,0.39358550200000003,0.41365909100000003,78.81995349,0.012639195,0.000336062,0.011980514,0.013297875,37.60975623
13/1/2011,3.158,3.0733,0.25,1.027559952,9.2199,0,0.419340909,0.001721347,0.057248187,0.012763861999999999,0.032231018,0.082265356,4.485177649,0.40385474299999996,0.005123066,0.39381353399999997,0.413895952,78.83067552,0.012617044,0.000335432,0.011959598,0.01327449,37.61436051
14/1/2011,3.137,3.079366667,0.25,1.01871597,9.2381,0,0.41486715399999996,0.001715067,0.057459362,0.012761675,0.032446478,0.082472245,4.502493683,0.403870045,0.005104338,0.393865542,0.41387454799999995,79.12289823,0.012617456,0.000335438,0.011959998000000001,0.013274913999999999,37.61490193
17/1/2011,3.15,3.0860000000000003,0.25,1.02073882,9.258,0,0.415888655,0.001709394,0.057571826,0.012755875,0.03257031,0.082573341,4.513357546,0.404070689,0.005095444,0.394083619,0.41405775899999997,79.30039079,0.012612021999999999,0.000335285,0.011954865,0.01326918,37.61587044
18/1/2011,3.233,3.092,0.25,1.045601552,9.276,0,0.42852984200000005,0.001733288,0.056881663,0.012767078999999999,0.031858187999999996,0.081905139,4.455338799,0.404259735,0.0051663659999999995,0.394133657,0.414385813,78.24836781,0.012626463000000001,0.000335688,0.011968514,0.013284411999999999,37.61365244
19/1/2011,3.228,3.0956,0.25,1.042770384,9.2868,0,0.42708227600000004,0.001726241,0.057041595,0.012753728,0.032044287000000005,0.082038903,4.472542724,0.404418634,0.005152259,0.394320206,0.41451706200000005,78.49345485,0.012620953,0.000335521,0.011963332,0.013278575,37.61594376
20/1/2011,3.281,3.103533333,0.25,1.057182136,9.3106,0,0.434472862,0.001739558,0.05662361,0.012752257,0.031629187,0.08161803299999999,4.440281596,0.40469581200000004,0.005198296,0.394507151,0.414884473,77.85162407,0.012627361,0.00033569199999999996,0.011969405,0.013285318,37.61589228
21/1/2011,3.293,3.1116,0.25,1.058297982,9.3348,0,0.435047371,0.001733135,0.056754890999999995,0.012737501000000002,0.03178939,0.081720393,4.455732113,0.40491369200000005,0.005188171,0.39474487700000005,0.41508250799999996,78.04555223,0.012622027,0.00033552800000000003,0.011964391999999999,0.013279662,37.61840177
24/1/2011,3.266,3.1180000000000003,0.25,1.047466325,9.354,0,0.429484439,0.0017346870000000002,0.056708469000000004,0.012727116,0.031763321000000004,0.081653617,4.45572013,0.404685552,0.005184535,0.394523863,0.41484724100000003,78.05628388,0.012618955,0.000335432,0.011961507,0.013276402,37.61995874
25/1/2011,3.26,3.122466667,0.25,1.044046374,9.3674,0,0.427734426,0.001730024,0.056849465999999994,0.012720991999999999,0.031916322000000004,0.081782609,4.468949257,0.404745678,0.00517193,0.394608695,0.41488266100000004,78.25815032,0.012618576999999999,0.000335412,0.01196117,0.013275985,37.62114191
26/1/2011,3.286,3.1275,0.25,1.050679456,9.3825,0,0.431131416,0.001736782,0.056619345,0.012716668,0.031694675,0.081544015,4.452372621,0.404892486,0.0051958559999999996,0.39470860799999996,0.415076364,77.92604028,0.012619871999999999,0.00033544099999999996,0.011962407,0.013277336,37.62174027
27/1/2011,3.31,3.1320666669999997,0.25,1.0568102,9.3962,0,0.434281439,0.001740794,0.056463433,0.012709406000000001,0.031552996,0.081373869,4.44264915,0.40508967,0.00521387,0.39487048399999997,0.415308855,77.69462147,0.012620103,0.000335438,0.011962645,0.013277561,37.62279764
28/1/2011,3.252,3.1359,0.25,1.037022864,9.4077,0,0.424150021,0.001717585,0.057347323,0.012719129,0.032417831,0.082276816,4.508746114,0.404980071,0.005134553,0.39491634700000006,0.415043795,78.87347807,0.012631719,0.000335755,0.011973638,0.0132898,37.62178069
31/1/2011,3.2319999999999998,3.141133333,0.25,1.028927988,9.4234,0,0.420034725,0.001725142,0.057058020999999993,0.01271161,0.032143266000000004,0.081972775,4.4886542789999995,0.40474469399999996,0.005151528,0.39464769899999996,0.41484168899999996,78.56789191,0.012623836000000001,0.00033553699999999996,0.011966184,0.013281488999999999,37.62281369
1/2/2011,3.303,3.1480333330000003,0.25,1.049226501,9.4441,0,0.430386329,0.001728178,0.056938235999999996,0.012715619,0.032015623,0.081860849,4.47781874,0.40522364899999996,0.0051742509999999995,0.395082117,0.41536518200000005,78.3154184,0.012629133999999998,0.000335684,0.011971194,0.013287075,37.62209617
2/2/2011,3.333,3.157033333,0.25,1.0557379820000001,9.4711,0,0.43372980899999997,0.001741926,0.056472468,0.01270945,0.031561947,0.081382989,4.443344902,0.405289034,0.005216947,0.395063819,0.41551425,77.68701987,0.012628323,0.000335656,0.011970436999999999,0.013286208999999998,37.62278287
3/2/2011,3.32,3.1648,0.25,1.049039434,9.4944,0,0.43029043899999997,0.001739989,0.056552082999999996,0.01270319,0.031653832,0.081450335,4.4518019010000005,0.405219503,0.005207192,0.395013406,0.41542559999999995,77.81919129,0.01262911,0.00033566900000000003,0.011971198999999998,0.013287021000000001,37.62371352
4/2/2011,3.362,3.173733333,0.25,1.059320254,9.5212,0,0.435573992,0.001752649,0.056146717,0.012697935,0.031258765,0.081034669,4.421720400000001,0.40540613,0.0052494659999999995,0.39511717700000004,0.41569508299999997,77.22807335,0.012632368,0.00033574900000000004,0.011974298999999999,0.013290436000000001,37.62440539
7/2/2011,3.361,3.1809,0.25,1.056619196,9.5427,0,0.43418315,0.001765204,0.055503809,0.01265038,0.030709062999999998,0.080298555,4.387520915,0.40507551799999997,0.005288069,0.39471090299999995,0.415440132,76.60178827,0.012599603000000001,0.00033481300000000005,0.011943368999999999,0.013255837,37.63172483
8/2/2011,3.352,3.189733333,0.25,1.050871546,9.5692,0,0.431229963,0.001762452,0.055600957,0.012638283,0.030829922000000003,0.080371992,4.3994074439999995,0.405051757,0.0052780959999999995,0.394706689,0.415396825,76.7420235,0.012600419,0.000334818,0.011944176,0.013256661999999999,37.633662799999996
9/2/2011,3.4219999999999997,3.199266667,0.25,1.069620121,9.5978,0,0.44089547700000004,0.001787349,0.054833732,0.01262459,0.030089536,0.079577929,4.343406984,0.405138503,0.00535405,0.394644565,0.41563244200000005,75.66953743,0.012602605,0.00033486,0.011946278999999999,0.013258931000000002,37.63544152
10/2/2011,3.418,3.2107333330000003,0.25,1.064554307,9.6322,0,0.438274657,0.0017844229999999998,0.054931647,0.012605726000000001,0.030224425,0.079638869,4.357674305,0.405048995,0.005341974,0.394578727,0.41551926299999997,75.82384673,0.012602132,0.00033482,0.011945883999999999,0.01325838,37.63847722
11/2/2011,3.387,3.2210666669999997,0.25,1.051515026,9.6632,0,0.431560155,0.001775401,0.055234297,0.012594147,0.030549768999999997,0.079918825,4.385711664,0.405031175,0.005312946,0.39461779999999996,0.415444549,76.23476072,0.012604538,0.00033486599999999996,0.0119482,0.013260875,37.64053698
14/2/2011,3.3989999999999996,3.2333,0.25,1.051247951,9.6999,0,0.431423096,0.001773378,0.055230321,0.012572622,0.030587983,0.07987266,4.392904124,0.404844343,0.005305248,0.394446057,0.415242629,76.31016466,0.012593995,0.000334555,0.011938266999999999,0.013249723,37.64400037
15/2/2011,3.387,3.246133333,0.25,1.043395219,9.7384,0,0.427401572,0.001765846,0.055494539,0.012566467,0.030864263,0.080124815,4.416081121,0.404698264,0.005277918,0.394353545,0.415042982,76.67763989,0.012594973,0.00033457,0.011939215,0.013250731000000002,37.64521361
16/2/2011,3.338,3.255666667,0.25,1.0252892390000001,9.767000000000001,0,0.418190351,0.001754285,0.055990157,0.012575787,0.031341615,0.080638698,4.452219073,0.404473533,0.00523267,0.39421749899999997,0.414729566,77.29772943,0.012606108000000001,0.00033487699999999997,0.01194975,0.013262466,37.64403765
17/2/2011,3.278,3.264066667,0.25,1.004268704,9.7922,0,0.407601741,0.001753015,0.056123944,0.012585873000000001,0.031455633,0.08079225400000001,4.459281113,0.40437974200000004,0.005222797,0.39414306,0.414616424,77.42589797,0.012615125,0.00033513,0.011958271000000001,0.013271979,37.64251959
18/2/2011,3.352,3.2764666669999998,0.25,1.0230532890000001,9.8294,0,0.417058699,0.001755015,0.056127021,0.012596007,0.031438847,0.08081519599999999,4.45593747,0.404492498,0.005227783,0.394246042,0.41473895299999997,77.3736152,0.012624426999999999,0.00033539199999999995,0.011967058999999999,0.013281795,37.64084119
21/2/2011,3.282,3.286533333,0.25,0.998620634,9.8596,0,0.40477566299999995,0.001748075,0.056576925,0.01261894,0.031843803999999996,0.081310047,4.48349285,0.404166745,0.005190882,0.393992616,0.41434087399999997,77.86089659999999,0.012644741000000001,0.00033596099999999996,0.011986257,0.013303226000000001,37.63747095
22/2/2011,3.236,3.2930666669999997,0.25,0.9826706620000001,9.8792,0,0.39683776200000004,0.001750129,0.056615774,0.012630932,0.031859147000000004,0.081372401,4.482311674,0.403973994,0.005189217,0.39380313,0.414144859,77.84874255,0.012653493,0.000336211,0.011994518999999999,0.013312466,37.63555532
23/2/2011,3.221,3.294566667,0.25,0.9776703059999999,9.8837,0,0.394362128,0.001753354,0.056517202999999995,0.012632662,0.031757185,0.081277221,4.473894903,0.403944609,0.005198139,0.39375625799999997,0.414132961,77.70947372,0.012653656999999999,0.000336219,0.011994666999999999,0.013312647,37.63511459
24/2/2011,3.213,3.2964,0.25,0.9746996720000001,9.8892,0,0.392894289,0.001758235,0.056261284,0.012622871,0.031520456,0.081002111,4.457090851999999,0.404081432,0.005219372,0.393851461,0.41431140200000005,77.41954305,0.012644678000000001,0.00033596699999999995,0.011986182,0.013303174,37.636618299999995
25/2/2011,3.2310000000000003,3.2995333330000003,0.25,0.979229386,9.8986,0,0.395133358,0.0017568660000000002,0.056306534000000005,0.01262245,0.031566533,0.081046535,4.460824639,0.40411549,0.005215863,0.393892399,0.414338582,77.47816455,0.012645367,0.000335985,0.011986836,0.013303898,37.6366965
28/2/2011,3.2539999999999996,3.303,0.25,0.985165002,9.908999999999999,0,0.398074983,0.001752558,0.056415448,0.012617451000000002,0.031685242999999995,0.081145653,4.471223735,0.404009049,0.005202765,0.393811631,0.414206467,77.65276476,0.0126404,0.000335846,0.011982142,0.013298657,37.63750493
1/3/2011,3.263,3.304,0.25,0.987590799,9.912,0,0.39927967700000006,0.0017420729999999998,0.056675945,0.012607956000000002,0.031964352,0.081387538,4.495252553,0.403785569,0.005171982,0.39364848399999997,0.413922654,78.07172346,0.012628098999999999,0.00033550400000000003,0.011970511999999999,0.013285686000000001,37.63924211
2/3/2011,3.282,3.3058,0.25,0.9928005320000001,9.9174,0,0.401871838,0.0017367139999999999,0.056857606,0.012614874,0.032132452,0.08158276,4.507187645,0.40376347,0.005155499,0.39365869200000003,0.413868247,78.317053,0.012628503999999999,0.000335523,0.011970878999999999,0.013286128999999999,37.63826169
3/3/2011,3.398,3.3097,0.25,1.026679155,9.9291,0,0.41889445700000005,0.001735491,0.057194469000000005,0.012661115,0.032378685,0.082010254,4.517332898,0.40403932,0.005142775,0.39395948,0.41411915899999996,78.56444904,0.012665724,0.00033657699999999996,0.012006033999999999,0.013325415,37.63101939
4/3/2011,3.365,3.3121,0.25,1.01597174,9.9363,0,0.413483036,0.001734024,0.057280368,0.012670853999999999,0.032445495,0.08211524099999999,4.520640062,0.40396542799999996,0.005135595,0.39389966200000004,0.41403119299999996,78.65991149,0.012668715,0.000336669,0.012008843,0.013328586000000002,37.62955823
7/3/2011,3.3819999999999997,3.315966667,0.25,1.019913751,9.9479,0,0.415471885,0.001720245,0.057700172,0.012673171,0.032860758,0.082539586,4.552938968,0.40381950299999997,0.005094324,0.39383462799999996,0.41380437700000006,79.26851729,0.012662145,0.000336496,0.012002613999999998,0.013321676000000001,37.62945656
8/3/2011,3.38,3.319966667,0.25,1.018082511,9.9599,0,0.41454748399999997,0.001718379,0.057769592,0.012685146999999999,0.032906704,0.08263248,4.55411293,0.403794063,0.005088179,0.393821233,0.41376689299999997,79.35925239,0.01266249,0.00033652199999999996,0.012002907,0.013322073,37.62751535
9/3/2011,3.3680000000000003,3.3227,0.25,1.013633491,9.9681,0,0.412305194,0.001708725,0.058116435999999994,0.012698218999999998,0.033227928,0.083004945,4.576739346,0.403658205,0.00505683,0.39374681799999994,0.41356959299999996,79.82435416,0.012662587,0.00033654199999999995,0.012002965,0.013322208,37.62560372
10/3/2011,3.327,3.323266667,0.25,1.0011233929999999,9.9698,0,0.40602696200000005,0.001708171,0.058197013,0.012717393,0.033270923,0.083123104,4.576174843,0.403540677,0.00505098,0.39364075600000004,0.41344059899999996,79.89353317,0.012667465,0.00033669900000000004,0.012007536000000001,0.013327394,37.62257546
11/3/2011,3.2969999999999997,3.324766667,0.25,0.991648537,9.9743,0,0.40129807100000003,0.001701636,0.058475242999999996,0.012734948000000001,0.033514746,0.08343574,4.5917144610000005,0.403356965,0.005027064,0.393503919,0.413210011,80.23708149999999,0.01267051,0.000336804,0.012010373999999999,0.013330646000000002,37.61983337
14/3/2011,3.3369999999999997,3.328266667,0.25,1.002623988,9.9848,0,0.406777964,0.001713251,0.057996331,0.012741678000000001,0.033022643,0.08297002,4.551702907,0.40363606399999996,0.0050686279999999995,0.393701553,0.413570576,79.63418115,0.012665892,0.000336692,0.012005975,0.013325809,37.61859674
15/3/2011,3.2489999999999997,3.326466667,0.25,0.976712027,9.9794,0,0.393888391,0.001720261,0.057990837999999996,0.012771012,0.032959656000000004,0.083022021,4.540817918,0.403393637,0.0050759709999999994,0.393444733,0.413342541,79.47121896,0.012687365,0.00033730800000000003,0.012026242,0.013348488,37.61363562
16/3/2011,3.195,3.3218666669999997,0.25,0.9618086220000001,9.9656,0,0.386549453,0.001729663,0.057763401,0.012781206000000002,0.032712238,0.08281456400000001,4.519401629,0.40323038899999997,0.0050978379999999995,0.39323862600000004,0.413222153,79.09830607,0.012694448,0.000337511,0.012032925,0.01335597,37.6119249
17/3/2011,3.2760000000000002,3.3204,0.25,0.9866281170000001,9.9612,0,0.39880141799999996,0.0017150520000000001,0.058414855,0.012806277,0.033314553,0.08351515799999999,4.561423737,0.40340812600000003,0.005050084,0.39350996200000005,0.413306291,79.88146619,0.012714596000000002,0.000338081,0.012051958,0.013377235,37.608172499999995
18/3/2011,3.284,3.3178,0.25,0.9898125259999999,9.9534,0,0.40038429999999997,0.00172032,0.058171809000000005,0.012806169,0.033071717,0.083271901,4.542483169,0.403558542,0.005070583,0.393620199,0.413496884,79.58819644,0.012709959,0.00033795900000000003,0.01204756,0.013372358,37.60803882
21/3/2011,3.345,3.3172666669999997,0.25,1.008360297,9.9518,0,0.40965401799999995,0.001722641,0.058156373,0.01282023,0.033028722999999996,0.083284024,4.536297285,0.40381782,0.005079,0.393862979,0.41377266100000004,79.50734025,0.012720927,0.00033827,0.012057918,0.013383937,37.60581489
22/3/2011,3.359,3.3175,0.25,1.01250942,9.9525,0,0.41173946100000003,0.00172017,0.058236381,0.012821118999999999,0.033106987000000004,0.083365775,4.54222286,0.40377762700000003,0.005071204,0.393838067,0.413717186,79.62165057,0.01271991,0.000338244,0.012056951000000002,0.013382868999999999,37.60569671
23/3/2011,3.325,3.314266667,0.25,1.0032385240000001,9.9428,0,0.407085683,0.0017250470000000002,0.057826852000000005,0.012797106,0.032744523,0.08290918,4.518744326,0.403990432,0.005100296,0.393993851,0.41398701200000004,79.20920905,0.012696405,0.00033758599999999996,0.012034736,0.013358074,37.60935355
24/3/2011,3.338,3.3116,0.25,1.007971977,9.9348,0,0.40945906200000004,0.001722435,0.057758658,0.012783791000000001,0.032702428,0.082814888,4.518116611,0.404282666,0.005105454000000001,0.394275975,0.414289357,79.18642146,0.012683893,0.000337235,0.012022912,0.013344874,37.61141021
