Date,PX_Last,Bank's Rate,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
7/7/2014,1.272,-0.1,0.012611153,0.017876314,0.006765431,0.004616068,0.031136559,2.64230212,1.625273937,0.101314819,1.426696892,1.823850983,16.04181848,0.038283326,0.00099753,0.036328167,0.040238486,38.37810535
8/7/2014,1.239,-0.1,0.012442432,0.018180591,0.006765518,0.004920176,0.031441007,2.68724298,1.617483627,0.09981051,1.421855028,1.813112226,16.20554418,0.038256619,0.000996833,0.036302827,0.040210411,38.37816872
9/7/2014,1.239,-0.1,0.01253024,0.018056609,0.006770144,0.004787126,0.031326092,2.667093701,1.616993369,0.100406656,1.420196323,1.813790416,16.10444394,0.038254445,0.000996788,0.03630074,0.040208151,38.37770022
10/7/2014,1.212,-0.1,0.013065785,0.017332395,0.006770113,0.004062974,0.030601816,2.560133815,1.614488279,0.104587301,1.40949717,1.819479389,15.43675252,0.038242342,0.000996478,0.036289246,0.040195438,38.37752296
11/7/2014,1.212,-0.1,0.012521791,0.018077711,0.006760644,0.004826848,0.031328574,2.673962699,1.609750268,0.10024434,1.413271361,1.806229175,16.05826587,0.03817809,0.000994776,0.036228329,0.04012785,38.37858708
14/7/2014,1.221,-0.1,0.012811285,0.017618607,0.006758449,0.004372047,0.030865167,2.606900921,1.611837108,0.102541978,1.410854832,1.812819384,15.71880265,0.038148081,0.000993991,0.03619986,0.040096303,38.37871551
15/7/2014,1.231,-0.1,0.012430281,0.018162517,0.006759152,0.004914579,0.031410455,2.687099883,1.610067951,0.099407191,1.415229856,1.804906046,16.19669492,0.038131211,0.00099355,0.036183853,0.040078569,38.3787624
16/7/2014,1.207,-0.1,0.012649915,0.017897867,0.006764887,0.004638689,0.031157045,2.645700957,1.606169516,0.100992234,1.408224738,1.804114295,15.90389136,0.038139072,0.00099377,0.036191282,0.040086863,38.37815139
17/7/2014,1.18,-0.1,0.01384929,0.016189634,0.006730945,0.002996981,0.029382287,2.405254095,1.606703343,0.11096179,1.389218235,1.824188452,14.47978934,0.037960342,0.00098904,0.036021825,0.03989886,38.38101255
18/7/2014,1.166,-0.1,0.014934804,0.014808736,0.006682969,0.001710117,0.027907354,2.215891773,1.610937496,0.120260378,1.375227155,1.846647838,13.3954135,0.037750968,0.000983476,0.035823355,0.03967858,38.38525064
21/7/2014,1.155,-0.1,0.01530235,0.014456568,0.006666692,0.001389851,0.027523285,2.168476904,1.60987699,0.123101067,1.368598898,1.851155082,13.07768507,0.037743139,0.000983235,0.035815998,0.039670279,38.38669608
22/7/2014,1.192,-0.1,0.014503775,0.015236081,0.006650017,0.002202048,0.028270114,2.291134263,1.609699374,0.116630992,1.38110263,1.838296118,13.80164352,0.037720683,0.000982606,0.035794776,0.03964659,38.38842236
23/7/2014,1.166,-0.1,0.015089112,0.014665511,0.006637656,0.001655705,0.027675317,2.209441188,1.606998054,0.121178144,1.369488892,1.844507216,13.26145132,0.037715347,0.000982441,0.035789763,0.039640931,38.38944327
24/7/2014,1.2,-0.1,0.015183056,0.014388398,0.006605306,0.001441998,0.027334797,2.178309113,1.618559682,0.122551395,1.378358948,1.858760416,13.20719102,0.037607994,0.000979568,0.03568804,0.039527948,38.39241763
25/7/2014,1.164,-0.1,0.015996194,0.013630599,0.006582592,0.000728718,0.02653248,2.070703727,1.618219241,0.129155894,1.36507369,1.871364793,12.52919395,0.037567689,0.000978469,0.03564989,0.039485487,38.39437487
28/7/2014,1.158,-0.1,0.016043675,0.013624998,0.006560906,0.000765622,0.026484374,2.076694594,1.612118879,0.12927303,1.35874374,1.865494019,12.47065126,0.037544704,0.000977819,0.035628178,0.03946123,38.39636418
29/7/2014,1.133,-0.1,0.016226218,0.013531073,0.006533234,0.000725933,0.026336212,2.07111394,1.600104397,0.130480086,1.344363428,1.855845366,12.2632077,0.037486848,0.000976249,0.035573401,0.039400295,38.39887843
30/7/2014,1.167,-0.1,0.015323944,0.014306134,0.006510712,0.001545138,0.02706713,2.197322382,1.598589575,0.123221056,1.357076305,1.840102844,12.97334749,0.037440781,0.000974992,0.035529796,0.039351766,38.40109991
31/7/2014,1.191,-0.1,0.015295775,0.014270907,0.006497432,0.001535941,0.027005873,2.196392007,1.604335145,0.123065375,1.36312701,1.845543281,13.03644621,0.03742735,0.000974612,0.035517111,0.039337589,38.40231649
1/8/2014,1.155,-0.1,0.016281129,0.013367321,0.006473592,0.000679081,0.026055561,2.064900175,1.603975225,0.131085331,1.347047977,1.860902474,12.23611532,0.037367433,0.000973001,0.035460352,0.039274515,38.40431859
4/8/2014,1.145,-0.1,0.016503485,0.013214429,0.006457245,0.000558229,0.025870629,2.046450019,1.60067049,0.132655753,1.340665214,1.860675765,12.0663481,0.03736741,0.000972963,0.035460401,0.039274418,38.4057705
5/8/2014,1.19,-0.1,0.015956069,0.01361778,0.006447249,0.000981171,0.026254389,2.112184387,1.608887634,0.128378666,1.35726545,1.860509819,12.53235985,0.037394605,0.000973647,0.035486258,0.039302953,38.40674844
6/8/2014,1.114,-0.1,0.017509038,0.012509493,0.006439254,-0.000111445,0.02513043,1.94269282,1.600468443,0.140213103,1.325650761,1.875286124,11.41454266,0.037445923,0.000974971,0.035534981,0.039356865,38.4072367
7/8/2014,1.09,-0.1,0.018083973,0.012172795,0.006417533,-0.00040557,0.024751161,1.896802872,1.59260857,0.1444266,1.309532433,1.875684706,11.02711389,0.037447826,0.000974972,0.035536881,0.039358771,38.40913008
8/8/2014,1.062,-0.1,0.018577334,0.011926249,0.006385083,-0.000588513,0.024441011,1.867830022,1.578077399,0.148164943,1.287674111,1.868480687,10.65081502,0.037397087,0.000973578,0.035488874,0.0393053,38.41200149
11/8/2014,1.073,-0.1,0.017390055,0.012667039,0.006320961,0.000277956,0.025056122,2.003973644,1.566047408,0.139468523,1.292689102,1.839405713,11.22867993,0.037146721,0.000966912,0.035251573,0.039041868,38.41788634
12/8/2014,1.073,-0.1,0.01747068,0.012620873,0.00630348,0.000266051,0.024975694,2.002207065,1.564468783,0.139896579,1.290271487,1.838666078,11.18303815,0.037146085,0.000966857,0.035251045,0.039041124,38.41942257
13/8/2014,1.043,-0.1,0.017933383,0.012380474,0.006284855,6.22E-05,0.02469879,1.969890199,1.553445892,0.143565591,1.272057333,1.834834451,10.82046107,0.037143071,0.000966738,0.035248264,0.039037879,38.42101406
14/8/2014,1.024,-0.1,0.019660163,0.011216046,0.006239911,-0.00101418,0.023446272,1.797468821,1.552857011,0.157653334,1.243856476,1.861857547,9.849820285,0.037009156,0.000963159,0.035121365,0.038896947,38.42477811
15/8/2014,0.989,-0.1,0.021691051,0.010195368,0.006205899,-0.001968194,0.022358931,1.642851068,1.545467368,0.17398134,1.204463941,1.886470795,8.882948977,0.036974446,0.000962185,0.035088564,0.038860329,38.42758323
18/8/2014,1.032,-0.1,0.020736846,0.010521395,0.006172153,-0.001576024,0.022618814,1.704655678,1.564006976,0.1657993,1.239040348,1.888973603,9.433133777,0.036945144,0.000961347,0.035060903,0.038829384,38.43059982
19/8/2014,1.013,-0.1,0.020919694,0.010483102,0.006125558,-0.001522992,0.022489197,1.711370861,1.545832749,0.16778275,1.216978559,1.874686939,9.213299625,0.036824243,0.000958101,0.034946365,0.038702121,38.43462105
20/8/2014,1,-0.1,0.020820074,0.010580795,0.006088951,-0.00135355,0.022515139,1.737703975,1.533256253,0.16739136,1.205169188,1.861343318,9.159709655,0.036756796,0.000956267,0.034882513,0.038631079,38.43779533
21/8/2014,1.001,-0.1,0.020156022,0.010942998,0.00605719,-0.000929094,0.02281509,1.806613038,1.527045664,0.162183233,1.209166527,1.844924801,9.415558161,0.036705114,0.000954853,0.034833602,0.038576627,38.44057879
22/8/2014,1.003,-0.1,0.019421311,0.011364267,0.00602971,-0.000453965,0.023182498,1.88471196,1.522344895,0.15629492,1.216006853,1.828682938,9.740207158,0.036660341,0.000953629,0.034791229,0.038529453,38.44299634
25/8/2014,0.963,-0.1,0.020752935,0.010759855,0.006012897,-0.001025424,0.022545134,1.789462576,1.506592513,0.167450789,1.178388966,1.83479606,8.99722551,0.036683509,0.000954199,0.034813279,0.038553739,38.44430324
26/8/2014,0.958,-0.1,0.019886976,0.011235638,0.005980471,-0.000486086,0.022957361,1.878721181,1.500082349,0.160725452,1.185060463,1.815104235,9.33319727,0.036615991,0.000952373,0.03474934,0.038482641,38.44711939
27/8/2014,0.92,-0.1,0.022774578,0.009908371,0.005952144,-0.001757832,0.021574573,1.664672472,1.483087866,0.185190806,1.120113886,1.846061846,8.008431403,0.036588089,0.000951594,0.034722966,0.038453212,38.44928376
28/8/2014,0.889,-0.1,0.022518581,0.010089943,0.005906036,-0.001485888,0.021665774,1.708411904,1.463846617,0.185120984,1.101009488,1.826683746,7.907513157,0.036474777,0.000948551,0.034615618,0.038333937,38.45316497
29/8/2014,0.898,-0.1,0.024345305,0.009273251,0.005858873,-0.00221014,0.020756642,1.582770377,1.463995842,0.199829844,1.072329347,1.855662337,7.326212189,0.036359971,0.000945471,0.034506847,0.038213095,38.45697787
1/9/2014,0.897,-0.1,0.026011515,0.008670912,0.00581994,-0.002736171,0.020077995,1.489862649,1.461170073,0.213256019,1.043188276,1.879151871,6.851717849,0.036307437,0.000944029,0.03445714,0.038157733,38.46009222
2/9/2014,0.949,-0.1,0.022554352,0.009873046,0.005801296,-0.001497494,0.021243585,1.701869064,1.483869723,0.181630644,1.12787366,1.839865786,8.169710174,0.036355375,0.000945232,0.03450272,0.038208031,38.46183535
3/9/2014,0.968,-0.1,0.022245825,0.009966806,0.005780769,-0.001363501,0.021297113,1.724131555,1.490391029,0.178076795,1.141360511,1.839421547,8.3693725,0.036356525,0.000945221,0.034503892,0.038209158,38.46352974
4/9/2014,0.996,-0.2,0.020354178,0.010837361,0.005759199,-0.000450669,0.022125392,1.88174793,1.495522738,0.162311616,1.17739197,1.813653505,9.213898384,0.03632579,0.000944375,0.034474815,0.038176765,38.46542783
5/9/2014,0.954,-0.2,0.02227274,0.01002489,0.005746841,-0.001238919,0.021288699,1.744417407,1.479452892,0.178112105,1.130353167,1.828552618,8.306301779,0.036350233,0.000944989,0.034498054,0.038202412,38.4662909
8/9/2014,0.947,-0.2,0.0230842,0.009696254,0.00572603,-0.001526766,0.020919273,1.693364051,1.475257398,0.184394717,1.113843752,1.836671044,8.000540463,0.036343211,0.000944767,0.034491468,0.038194954,38.46792157
9/9/2014,1.022,-0.2,0.020691081,0.010688767,0.005726733,-0.000535629,0.021913163,1.866468608,1.501852891,0.162862335,1.182642714,1.821063067,9.221609711,0.036450131,0.000947543,0.034592946,0.038307316,38.4680322
10/9/2014,1.033,-0.2,0.018407833,0.011887043,0.005674003,0.000765997,0.023008089,2.095001173,1.4949145,0.145926004,1.208899532,1.780929468,10.24433246,0.036172325,0.000940213,0.034329509,0.038015142,38.47249324
11/9/2014,1.023,-0.2,0.018561752,0.011823372,0.005668905,0.000712318,0.022934427,2.085653491,1.490538917,0.146986644,1.202445095,1.778632739,10.14064187,0.036172775,0.000940215,0.034329953,0.038015596,38.47287923
12/9/2014,1.075,-0.2,0.019191592,0.011202541,0.005635455,0.000157048,0.022248034,1.987867904,1.506849999,0.151887045,1.209151391,1.804548607,9.92085928,0.035998033,0.000935609,0.034164239,0.037831828,38.47549824
15/9/2014,1.044,-0.2,0.023176237,0.008834057,0.005495932,-0.00193797,0.019606084,1.607381067,1.511640386,0.187259754,1.144611268,1.878669503,8.072425369,0.035184858,0.000914219,0.033392988,0.036976728,38.48623516
16/9/2014,1.05,-0.2,0.022223007,0.009218684,0.005465246,-0.001493199,0.019930567,1.686782912,1.501774616,0.179976711,1.149020262,1.85452897,8.344271917,0.0350807,0.000911455,0.033294248,0.036867152,38.48867984
17/9/2014,1.038,-0.2,0.022032032,0.009342539,0.005446379,-0.001332364,0.020017443,1.715367026,1.49124093,0.178639908,1.141106711,1.841375149,8.347747993,0.035039964,0.000910362,0.033255655,0.036824273,38.49014798
18/9/2014,1.087,-0.2,0.021361505,0.009508047,0.005433603,-0.001141816,0.020157909,1.749860273,1.51027399,0.172566616,1.172043423,1.848504557,8.751831771,0.035028331,0.000910036,0.033244661,0.036812001,38.49116979
19/9/2014,1.037,-0.2,0.023392159,0.008769725,0.005425608,-0.001864466,0.019403915,1.616358113,1.497527279,0.188729217,1.127618014,1.867436544,7.934793049,0.035054639,0.000910707,0.033269653,0.036839625,38.49166729
22/9/2014,1.006,-0.2,0.024551012,0.008441916,0.00541176,-0.002165133,0.019048966,1.559920639,1.483094525,0.198165537,1.094690072,1.871498977,7.48411933,0.03506466,0.000910943,0.03327921,0.036850109,38.49268599
23/9/2014,0.998,-0.2,0.026002904,0.007914389,0.005381075,-0.002632518,0.018461296,1.470782155,1.486415017,0.209805814,1.075195622,1.897634412,7.084717957,0.034979988,0.00090869,0.033198956,0.03676102,38.49497132
24/9/2014,0.981,-0.2,0.026618702,0.00779582,0.005359447,-0.002708696,0.018300337,1.454594108,1.47255322,0.215147139,1.050864828,1.894241612,6.844400664,0.034961482,0.000908171,0.033181468,0.036741497,38.496599
25/9/2014,0.96,-0.2,0.026572345,0.007874482,0.005321982,-0.002556603,0.018305568,1.479614567,1.450245492,0.216690004,1.025533085,1.8749579,6.692719864,0.034839884,0.000904945,0.033066192,0.036613577,38.49944895
26/9/2014,0.953,-0.2,0.027703628,0.007562236,0.005300853,-0.002827437,0.017951909,1.4266073,1.447269772,0.225647239,1.005001183,1.889538361,6.413859865,0.034825566,0.000904537,0.033052675,0.036598458,38.50100353
29/9/2014,0.944,-0.2,0.029486628,0.007094069,0.005273192,-0.003241387,0.017429525,1.345308393,1.445622405,0.239939413,0.975341156,1.915903654,6.024947664,0.034779049,0.000903281,0.033008618,0.036549479,38.50302233
30/9/2014,0.937,-0.2,0.029597672,0.007108375,0.005249452,-0.003180551,0.017397302,1.354117519,1.435877771,0.241297695,0.962934288,1.908821254,5.950648507,0.034761835,0.000902792,0.032992361,0.036531308,38.50479135
1/10/2014,0.892,-0.2,0.032094241,0.006717408,0.005222549,-0.003518788,0.016953604,1.286231736,1.398814015,0.266403244,0.876663656,1.920964374,5.250739415,0.034731569,0.000901961,0.032963725,0.036499412,38.50673407
2/10/2014,0.902,-0.2,0.029139756,0.007354214,0.005185752,-0.00280986,0.017518287,1.418157632,1.399132426,0.241522864,0.925747613,1.872517239,5.792960566,0.034631435,0.000899295,0.032868817,0.036394053,38.50953933
3/10/2014,0.928,-0.2,0.028651075,0.007390349,0.005164367,-0.002731811,0.017512509,1.431026898,1.414556062,0.234594685,0.954750481,1.874361644,6.029787355,0.0346133,0.000898787,0.032851677,0.036374922,38.51112063
6/10/2014,0.928,-0.2,0.028387967,0.007471473,0.005146472,-0.002615612,0.017558559,1.45176597,1.411840242,0.232017243,0.957086446,1.866594039,6.085066021,0.034609318,0.000898653,0.032847959,0.036370678,38.51244718
7/10/2014,0.901,-0.2,0.026732294,0.007944293,0.005090682,-0.002033443,0.01792203,1.560555904,1.388378762,0.222351618,0.95256959,1.824187934,6.244068615,0.034342328,0.000891624,0.032594744,0.036089912,38.51658338
8/10/2014,0.888,-0.2,0.026500579,0.008056588,0.005073262,-0.001887005,0.018000181,1.588048871,1.379398808,0.220908245,0.946418647,1.812378969,6.244216034,0.034322441,0.000891079,0.032575927,0.036068956,38.51785293
9/10/2014,0.883,-0.2,0.024560987,0.008661876,0.005047343,-0.001230917,0.018554668,1.716125685,1.377198257,0.204705124,0.975976215,1.7784203,6.727717569,0.034233957,0.000888737,0.032492033,0.035975882,38.51978894
10/10/2014,0.873,-0.2,0.024102106,0.008853095,0.005033661,-0.001012881,0.018719071,1.758778451,1.371692395,0.200833776,0.978058194,1.765326597,6.829988573,0.03421633,0.000888256,0.032475348,0.035957311,38.52079953
13/10/2014,0.878,-0.2,0.022644542,0.009382456,0.005020589,-0.0004579,0.019222811,1.868795642,1.375513274,0.187597738,1.007821707,1.743204841,7.332248707,0.034190261,0.000887556,0.032450651,0.035929872,38.52179103
14/10/2014,0.833,-0.2,0.027295888,0.007987378,0.005007269,-0.001826869,0.017801624,1.595156662,1.339652836,0.230677955,0.887524044,1.791781628,5.8074593,0.034180377,0.000887282,0.032441305,0.03591945,38.52257328
15/10/2014,0.746,-0.2,0.043421194,0.005516903,0.004996051,-0.004275357,0.015309163,1.104252782,1.224866854,0.398269961,0.444257731,2.005475978,3.075468838,0.034258867,0.000889309,0.032515822,0.036001913,38.52302975
16/10/2014,0.817,-0.2,0.034454446,0.006539414,0.004984187,-0.003229592,0.016308419,1.312032254,1.309979438,0.292504772,0.736670086,1.883288791,4.478489123,0.034360089,0.000891913,0.032611938,0.036108239,38.52401805
17/10/2014,0.858,-0.2,0.028784221,0.007624324,0.004968771,-0.002114468,0.017363117,1.534448603,1.346310982,0.236814658,0.882154253,1.810467711,5.68508299,0.034378,0.00089235,0.032628994,0.036127007,38.52523494
20/10/2014,0.847,-0.2,0.030008639,0.00737055,0.004953599,-0.002338504,0.017079604,1.487918245,1.335846586,0.247483009,0.850779888,1.820913284,5.397730497,0.034378062,0.000892328,0.032629099,0.036127024,38.52626945
21/10/2014,0.859,-0.2,0.032389602,0.006782045,0.004921354,-0.002863809,0.016427899,1.378085113,1.336502928,0.266622667,0.813922501,1.859083355,5.012713073,0.034268737,0.000889439,0.032525436,0.036012037,38.52848727
22/10/2014,0.856,-0.2,0.034004997,0.006481567,0.004901657,-0.00312568,0.016088814,1.32232172,1.330808458,0.279843199,0.782315789,1.879301128,4.755550481,0.034253042,0.000889001,0.032510601,0.035995483,38.52983427
23/10/2014,0.89,-0.2,0.028601788,0.007546617,0.004878464,-0.002015172,0.017108407,1.546924901,1.354306711,0.231381407,0.900799153,1.807814269,5.853135429,0.034194894,0.000887451,0.03245549,0.035934299,38.53157487
24/10/2014,0.88,-0.2,0.031718497,0.006831392,0.004855347,-0.002685088,0.016347871,1.406983217,1.343566465,0.257743623,0.838388964,1.848743965,5.212801973,0.034124827,0.000885598,0.032389056,0.035860599,38.53310187
27/10/2014,0.86,-0.2,0.033400374,0.006571462,0.004840918,-0.002916737,0.016059661,1.357482564,1.326804099,0.273066642,0.791593482,1.862014717,4.858902177,0.034130296,0.000885718,0.032394289,0.035866302,38.5340631
28/10/2014,0.868,-0.2,0.036538824,0.005949882,0.004803342,-0.003464668,0.015364432,1.238696434,1.328108633,0.298473109,0.74310134,1.913115926,4.449676016,0.033984295,0.000881871,0.032255829,0.035712762,38.5365933
29/10/2014,0.888,-0.2,0.03406405,0.006319515,0.004788271,-0.003065497,0.015704527,1.319790522,1.341925382,0.274803945,0.80330965,1.880541115,4.883210034,0.033992586,0.000882061,0.032263746,0.035721426,38.53767591
30/10/2014,0.841,-0.2,0.042249982,0.005257507,0.004768521,-0.004088794,0.014603808,1.102544626,1.299401158,0.348658289,0.616030911,1.982771405,3.72686151,0.033978549,0.000881669,0.032250477,0.03570662,38.53889767
31/10/2014,0.843,-0.2,0.041815658,0.005312325,0.00474842,-0.003994578,0.014619227,1.118756398,1.299309824,0.343512901,0.626024538,1.97259511,3.782419291,0.033978025,0.000881624,0.032250042,0.035706009,38.54026032
3/11/2014,0.859,-0.2,0.037465689,0.00586086,0.004723995,-0.00339817,0.015119889,1.240657573,1.310936628,0.304545412,0.714027621,1.907845636,4.304568635,0.033932696,0.000880409,0.032207095,0.035658298,38.54196842
4/11/2014,0.801,-0.2,0.047455713,0.004888221,0.004713782,-0.004350792,0.014127234,1.037006109,1.24575728,0.400248795,0.461269642,2.030244918,3.112457291,0.033999019,0.000882117,0.03227007,0.035727968,38.54253772
5/11/2014,0.819,-0.2,0.044172125,0.005165724,0.004694222,-0.004034952,0.014366399,1.10044294,1.267296551,0.364921379,0.552050647,1.982542454,3.472793382,0.034010174,0.000882375,0.032280718,0.035739629,38.54388738
6/11/2014,0.827,-0.2,0.042280109,0.005364866,0.004675223,-0.003798571,0.014528303,1.147510118,1.274846624,0.345845726,0.596989001,1.952704247,3.686171399,0.034009985,0.000882341,0.032280596,0.035739374,38.54515785
7/11/2014,0.822,-0.2,0.043150258,0.005287492,0.004656591,-0.003839426,0.014414411,1.135485686,1.267379151,0.352926084,0.575644027,1.959114275,3.591061157,0.034009469,0.000882299,0.032280162,0.035738776,38.54640025
10/11/2014,0.816,-0.2,0.045868808,0.005010082,0.00463586,-0.004076203,0.014096368,1.080723413,1.257266767,0.37593687,0.520430502,1.994103032,3.344356107,0.03399577,0.000881913,0.03226722,0.03572432,38.54774908
11/11/2014,0.818,-0.2,0.046469643,0.004943489,0.004615976,-0.004103825,0.013990803,1.070951995,1.257460473,0.378895061,0.514826153,2.000094792,3.318756568,0.033992149,0.000881789,0.032263842,0.035720456,38.54906397
12/11/2014,0.797,-0.2,0.053093841,0.004433872,0.004594918,-0.004572167,0.013439912,0.964951353,1.226328887,0.439845676,0.364231362,2.088426412,2.78808899,0.03398186,0.000881493,0.032254134,0.035709585,38.55036404
13/11/2014,0.789,-0.2,0.057029666,0.004177679,0.00457102,-0.00478152,0.013136879,0.913949051,1.211037315,0.47452096,0.280976233,2.141098396,2.552126074,0.033972439,0.000881212,0.032245263,0.035699615,38.55193729
14/11/2014,0.781,-0.2,0.055204261,0.004352027,0.004540428,-0.004547212,0.013251266,0.958505886,1.196049359,0.462264129,0.290011666,2.102087052,2.587372205,0.033902883,0.000879363,0.032179333,0.035626434,38.5539323
17/11/2014,0.79,-0.2,0.053243406,0.004467093,0.004520185,-0.00439247,0.013326656,0.988254318,1.20839742,0.439674668,0.346635071,2.070159769,2.748389908,0.033906291,0.000879421,0.032182626,0.035629955,38.55526466
18/11/2014,0.79,-0.2,0.052554806,0.004529298,0.004500544,-0.004291769,0.013350365,1.006389013,1.207238112,0.432004579,0.360509137,2.053967087,2.794503045,0.033903782,0.000879327,0.032180302,0.035627263,38.55652236
19/11/2014,0.839,-0.2,0.04487391,0.005068391,0.004490326,-0.003732648,0.01386943,1.128735673,1.267170367,0.353536697,0.574238441,1.960102294,3.584268273,0.033953106,0.00088059,0.03222715,0.035679063,38.55722577
20/11/2014,0.802,-0.2,0.052536623,0.004494543,0.004476511,-0.004279419,0.013268504,1.004028074,1.222279758,0.422669527,0.393847484,2.050712032,2.891809507,0.033977321,0.000881199,0.032250171,0.035704471,38.55806025
21/11/2014,0.766,-0.2,0.062763084,0.003959575,0.004459937,-0.004781902,0.012701052,0.887809534,1.163085824,0.520475853,0.142953152,2.183218495,2.234658568,0.034002613,0.000881832,0.032274222,0.035731004,38.55906169
24/11/2014,0.777,-0.2,0.058541231,0.004178863,0.004440287,-0.004524099,0.012881826,0.941124622,1.18179002,0.477166824,0.246543046,2.117036995,2.476681029,0.034006362,0.0008819,0.032277837,0.035734886,38.56032379
25/11/2014,0.742,-0.2,0.076622127,0.003416027,0.004418085,-0.005243419,0.012075474,0.773191852,1.104237555,0.649839087,-0.169447056,2.377922167,1.69924767,0.034001574,0.000881746,0.032273353,0.035729796,38.56165503
26/11/2014,0.724,-0.2,0.086050312,0.00318399,0.0043931,-0.005426486,0.011794466,0.724770644,1.05494421,0.743296459,-0.40191685,2.511805269,1.419277863,0.034002184,0.000881725,0.032274002,0.035730366,38.56323115
27/11/2014,0.69,-0.2,0.141582964,0.002295502,0.004356679,-0.00624359,0.010834593,0.52689247,0.887148,1.281473234,-1.624539539,3.398835539,0.692287577,0.033960363,0.000880589,0.032234408,0.035686318,38.56549383
28/11/2014,0.691,-0.2,0.134850879,0.002376216,0.004321105,-0.006093149,0.010845581,0.549909362,0.899672379,1.205369836,-1.4628525,3.262197257,0.746387002,0.033957994,0.000880474,0.032232265,0.035683724,38.56784312
1/12/2014,0.715,-0.2,0.100480093,0.002841073,0.004308141,-0.005602883,0.011285028,0.65946608,1.011192015,0.864871799,-0.683956711,2.706340741,1.169181394,0.033980362,0.000881039,0.032253525,0.035707199,38.56849786
2/12/2014,0.742,-0.2,0.0807189,0.003276879,0.0042914,-0.005134265,0.011688022,0.763592045,1.093040225,0.664674702,-0.209722192,2.395802642,1.644473937,0.034006808,0.000881702,0.032278673,0.035734944,38.56951146
3/12/2014,0.75,-0.2,0.071208942,0.003638173,0.004264046,-0.004719357,0.011995704,0.853220912,1.112493742,0.577662552,-0.019724861,2.244712345,1.925854008,0.03395375,0.000880287,0.032228389,0.035679112,38.57124747
4/12/2014,0.762,-0.2,0.061454793,0.004105912,0.004240595,-0.004205653,0.012417478,0.968239807,1.138457809,0.490009836,0.178038531,2.098877088,2.323336648,0.033897775,0.000878803,0.032175322,0.035620228,38.57268408
5/12/2014,0.778,-0.2,0.053663267,0.004583935,0.004222172,-0.003691523,0.012859393,1.085681713,1.165974072,0.419750828,0.34326245,1.988685695,2.777776709,0.033871329,0.00087809,0.032150273,0.035592386,38.57386466
8/12/2014,0.715,-0.2,0.072421361,0.003768896,0.004216865,-0.004496159,0.012033951,0.893767277,1.056476526,0.593553854,-0.106889027,2.219842079,1.779916885,0.033962553,0.000880449,0.032236872,0.035688234,38.57410897
9/12/2014,0.687,-0.2,0.094966553,0.003148467,0.00419758,-0.00507879,0.011375723,0.750067104,0.964468052,0.801096967,-0.605682003,2.534618108,1.20393422,0.033963216,0.000880442,0.032237549,0.035688882,38.57518076
10/12/2014,0.678,-0.2,0.120898508,0.002662007,0.004164617,-0.005500642,0.010824656,0.639196091,0.892860846,1.029934205,-1.125810195,2.911531887,0.866910567,0.033902907,0.000878833,0.032180394,0.035625419,38.57718879
11/12/2014,0.675,-0.2,0.127428437,0.002577486,0.004139688,-0.005536302,0.010691274,0.622628177,0.874786012,1.079440489,-1.240917347,2.990489371,0.810406892,0.033900981,0.000878749,0.032178633,0.035623329,38.57869378
12/12/2014,0.618,-0.2,0.816155532,0.001328344,0.004064564,-0.006638202,0.009294889,0.326810871,0.265528651,3.755980999,-7.096194107,7.627251409,0.070694887,0.033933401,0.000879481,0.032209619,0.035657183,38.58344581
15/12/2014,0.63,-0.2,0.372345887,0.001597131,0.004062998,-0.006366345,0.009560607,0.393091771,0.484340101,2.591947683,-4.595877357,5.56455756,0.186863379,0.033942886,0.000879728,0.032218618,0.035667153,38.58337884
16/12/2014,0.581,-0.2,22958.14287,0.001175044,0.003341311,-0.005373925,0.007724014,0.351671686,1.07E-05,4.219899641,-8.270992592,8.271014002,2.54E-06,0.033986848,0.000880169,0.032261717,0.035711978,38.61401823
17/12/2014,0.576,-0.2,20457.5158,0.001199155,0.003294455,-0.005257977,0.007656287,0.36399191,1.18E-05,4.068493464,-7.974235421,7.974258957,2.89E-06,0.033982092,0.00088,0.032257291,0.035706893,38.61599791
18/12/2014,0.616,-0.2,0.269536815,0.001925952,0.003978059,-0.005871043,0.009722946,0.484143607,0.556835876,1.952058497,-3.269198777,4.38287053,0.285255733,0.034003634,0.000881189,0.032276503,0.035730765,38.58834351
19/12/2014,0.593,-0.2,1.046816719,0.001396321,0.003818891,-0.006088705,0.008881347,0.365635263,0.197736413,3.492649945,-6.647857478,7.043330304,0.05661501,0.034001753,0.000880913,0.032275163,0.035728342,38.59830429
22/12/2014,0.593,-0.2,0.459217205,0.001690799,0.003895392,-0.005944169,0.009325768,0.434051107,0.371212873,2.564214131,-4.654646824,5.39707257,0.144766721,0.033954443,0.000879804,0.032230027,0.03567886,38.59316912
23/12/2014,0.581,-0.2,0.633620707,0.001615126,0.003884123,-0.005997755,0.009228008,0.415827777,0.281521413,2.876351078,-5.3561267,5.919169527,0.097874496,0.033947175,0.000879607,0.032223146,0.035671204,38.59358738
