Date,PX_Last,Bank's Rate,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
25/2/2015,0.291,-0.2,4,0,0.075532063,9484.757336,0.001571189,0.001807897,-0.00197229,0.005114668,0.869069983,1.00E-05,0.462432661,-0.906357999,0.906378034,2.17E-05,0.024436872,0.000632176,0.023197808,0.025675937,38.65519607
26/2/2015,0.269,-0.2,4,0,0.069618067,9540.044776,0.001529131,0.001681907,-0.001767407,0.00482567,0.909165133,1.02E-05,0.440461317,-0.863293952,0.863314412,2.32E-05,0.024432741,0.000632107,0.023193812,0.02567167,38.652884
27/2/2015,0.289,-0.2,4,0,0.074992979,9910.020245,0.001489206,0.001760568,-0.001961507,0.00493992,0.845866801,1.01E-05,0.47166627,-0.92445577,0.92447601,2.15E-05,0.024441699,0.00063232,0.023202352,0.025681046,38.65400091
2/3/2015,0.317,-0.2,4,0,0.082566724,9525.420355,0.001528978,0.001954749,-0.00230233,0.005360286,0.782186285,1.03E-05,0.508312532,-0.996282309,0.996302817,2.02E-05,0.02444074,0.000632295,0.023201441,0.025680039,38.65398925
3/3/2015,0.337,-0.2,4,0,0.088011877,10002.59679,0.001460875,0.002056225,-0.002569326,0.005491077,0.710464517,1.02E-05,0.557894516,-1.093463036,1.093483467,1.83E-05,0.024435537,0.000632118,0.023196587,0.025674487,38.65663418
4/3/2015,0.345,-0.2,4,0,0.090198268,4353.416104,0.001422638,0.002100228,-0.00269381,0.005539085,0.677372789,2.41E-05,0.583436604,-1.143511648,1.143559839,4.13E-05,0.024432149,0.000632043,0.023193344,0.025670954,38.65580279
5/3/2015,0.323,-0.2,4,0,0.084197159,10145.07968,0.001463119,0.00197204,-0.002402081,0.005328318,0.74193135,1.01E-05,0.531044387,-1.040836939,1.040857058,1.89E-05,0.024439569,0.000632213,0.023200432,0.025678706,38.65719357
6/3/2015,0.359,-0.2,4,0,0.094035992,10187.57806,0.001327026,0.002162158,-0.002910804,0.005564856,0.613750494,1.10E-05,0.640059237,-1.254505089,1.254527121,1.72E-05,0.024407081,0.000631376,0.023169584,0.025644577,38.6569807
9/3/2015,0.285,-0.2,4,0,0.073915683,9525.575418,0.001481954,0.001778281,-0.002003477,0.004967386,0.833363095,1.06E-05,0.470075322,-0.921337012,0.921358249,2.26E-05,0.024486281,0.000633424,0.02324477,0.025727793,38.65701001
10/3/2015,0.205,-0.2,4,0,0.05260995,8872.592706,0.001612693,0.001540314,-0.001406322,0.004631708,1.046990104,1.06E-05,0.37289339,-0.730860422,0.730881668,2.85E-05,0.024657848,0.000638101,0.02340717,0.025908527,38.64253857
11/3/2015,0.162,-0.2,4,0,0.041342964,9542.933471,0.001576059,0.001423519,-0.001214039,0.004366156,1.107156787,1.01E-05,0.350975344,-0.687901529,0.687921817,2.89E-05,0.024703716,0.000639492,0.023450311,0.025957121,38.63019208
12/3/2015,0.211,-0.2,4,0,0.054192229,9783.165288,0.001566139,0.001566592,-0.00150438,0.004636659,0.999711276,1.00E-05,0.386394736,-0.757323651,0.757343712,2.60E-05,0.024794248,0.000641569,0.023536774,0.026051723,38.64628209
13/3/2015,0.227,-0.2,4,0,0.05842392,9538.385306,0.001514978,0.001609104,-0.001638867,0.004668823,0.941503924,1.06E-05,0.40845651,-0.800564123,0.800585395,2.60E-05,0.024794809,0.000641512,0.023537445,0.026052173,38.65055944
16/3/2015,0.238,-0.2,4,0,0.06134363,9531.110684,0.001494263,0.001648458,-0.001736715,0.004725241,0.906460944,1.08E-05,0.422592687,-0.828270871,0.828292462,2.55E-05,0.024798836,0.0006416,0.0235413,0.026056372,38.65156698
17/3/2015,0.248,-0.2,4,0,0.06400533,6930.76579,0.00140852,0.001653387,-0.001832118,0.004649158,0.851899808,1.57E-05,0.447820027,-0.877711542,0.877742965,3.51E-05,0.024769366,0.000640765,0.023513466,0.026025267,38.65590264
18/3/2015,0.175,-0.2,4,0,0.044735894,10513.97369,0.001478996,0.001464813,-0.001392037,0.00435003,1.009682911,1.00E-05,0.376503558,-0.737936965,0.737956983,2.66E-05,0.024950935,0.000645701,0.02368536,0.026216509,38.64160647
19/3/2015,0.174,-0.2,4,0,0.04447449,10470.24754,0.001446241,0.001457388,-0.001410239,0.004302721,0.992351609,1.03E-05,0.380996613,-0.746743088,0.746763635,2.70E-05,0.024945343,0.000645569,0.023680027,0.026210659,38.64084241
20/3/2015,0.162,-0.2,4,0,0.041342964,10505.53286,0.001460302,0.001438033,-0.001358243,0.004278846,1.015485626,1.01E-05,0.3704635,-0.726098316,0.726118605,2.74E-05,0.024950747,0.000645765,0.023685047,0.026216448,38.63747633
23/3/2015,0.206,-0.2,4,0,0.05287349,10389.29627,0.001377656,0.001540785,-0.001642282,0.004397595,0.894126279,1.09E-05,0.418492135,-0.820233655,0.820255514,2.61E-05,0.025014946,0.000647183,0.023746467,0.026283424,38.65204538
24/3/2015,0.214,-0.2,4,0,0.054984308,5941.609431,0.001323167,0.001552376,-0.001719489,0.004365823,0.852349673,1.99E-05,0.437074225,-0.856645601,0.856685362,4.55E-05,0.025003522,0.000646823,0.023735749,0.026271295,38.65589678
25/3/2015,0.204,-0.2,4,0,0.05234648,11087.47652,0.00138992,0.001544674,-0.001637642,0.004417481,0.899814197,1.01E-05,0.412289081,-0.80807647,0.808096728,2.46E-05,0.024987447,0.00064647,0.023720366,0.026254527,38.65216022
26/3/2015,0.198,-0.2,4,0,0.050767117,11006.73463,0.00135852,0.001520138,-0.001620951,0.00433799,0.893681906,1.04E-05,0.413416019,-0.810284963,0.81030583,2.52E-05,0.02498118,0.000646309,0.023714414,0.026247947,38.65204526
27/3/2015,0.195,-0.2,4,0,0.04997837,12024.33737,0.00128194,0.001490382,-0.00163921,0.004203089,0.86014131,1.01E-05,0.427676857,-0.838236549,0.838256732,2.36E-05,0.024944629,0.000645338,0.023679766,0.026209492,38.65356291
30/3/2015,0.192,-0.2,4,0,0.049190244,11810.80964,0.001295907,0.001490023,-0.001624539,0.004216352,0.869722475,1.02E-05,0.421088972,-0.825324222,0.825344548,2.41E-05,0.02494435,0.000645352,0.023679461,0.02620924,38.65233514
31/3/2015,0.162,-0.2,4,0,0.041342964,11192.92502,0.001353634,0.001438257,-0.00146535,0.004172619,0.941162728,1.03E-05,0.38745983,-0.759410976,0.759431557,2.66E-05,0.024972798,0.000646231,0.023706184,0.026239411,38.64373886
1/4/2015,0.155,-0.2,4,0,0.039520758,10793.37183,0.001291338,0.00141494,-0.001481945,0.004064621,0.912644914,1.12E-05,0.397510799,-0.779110003,0.779132329,2.81E-05,0.024947045,0.000645596,0.023681676,0.026212413,38.64186259
2/4/2015,0.17,-0.2,4,0,0.043429558,1552924.204,1.00E-05,,,,,1.00E-05,,,,,0.024944975,,,,
3/4/2015,0.17,-0.2,4,0,0.043429558,11805.92534,0.001296061,0.001452671,-0.001551174,0.004143295,0.892191707,1.02E-05,0.402527892,-0.788944493,0.788964845,2.53E-05,0.024956278,0.000645725,0.023690657,0.0262219,38.64844678
6/4/2015,0.17,-0.2,4,0,0.043429558,1449611.698,1.07E-05,,,,,1.00E-05,,,,,0.024955491,,,,
7/4/2015,0.174,-0.2,4,0,0.04447449,12456.8503,0.00122461,0.001445697,-0.001608957,0.004058176,0.847072142,1.01E-05,0.419988371,-0.823167078,0.823187337,2.41E-05,0.024861428,0.000643202,0.023600752,0.026122104,38.65259472
8/4/2015,0.153,-0.2,4,0,0.039000737,12356.26845,0.001248462,0.001413686,-0.001522362,0.004019287,0.883125828,1.00E-05,0.401046216,-0.786040552,0.786060617,2.50E-05,0.024880673,0.000643854,0.023618719,0.026142627,38.64334212
9/4/2015,0.154,-0.2,4,0,0.039260714,12545.26795,0.001224569,0.001414343,-0.001547544,0.003996682,0.865821543,1.01E-05,0.406925568,-0.797564042,0.797584183,2.47E-05,0.024876766,0.000643712,0.02361509,0.026138441,38.64579616
10/4/2015,0.146,-0.2,4,0,0.037182791,12509.89143,0.001223912,0.001404797,-0.001529491,0.003977314,0.871237328,1.01E-05,0.402277776,-0.788454334,0.788474548,2.51E-05,0.024879546,0.00064384,0.023617619,0.026141473,38.64242576
13/4/2015,0.144,-0.2,4,0,0.036663984,12337.60945,0.001223904,0.001404693,-0.001529293,0.003977102,0.871296871,1.02E-05,0.400245996,-0.784471904,0.784492401,2.56E-05,0.02487967,0.000643848,0.023617727,0.026141613,38.6421348
14/4/2015,0.122,-0.2,4,0,0.030974804,13440.14036,0.001120724,0.001381758,-0.001587522,0.003828971,0.811085662,1.02E-05,0.427742872,-0.838365816,0.838386244,2.39E-05,0.024806845,0.00064217,0.023548192,0.026065497,38.62972876
15/4/2015,0.085,-0.2,4,0,0.021479032,13944.66829,0.001093421,0.001489171,-0.001825354,0.004012197,0.734248282,1.01E-05,0.469431181,-0.920074968,0.92009526,2.16E-05,0.024875491,0.00064487,0.023611546,0.026139437,38.57441523
16/4/2015,0.073,-0.2,4,0,0.018418586,14351.00694,0.001062462,0.001625187,-0.002122904,0.004247828,0.653747767,1.01E-05,0.522541632,-1.024171453,1.024191745,1.94E-05,0.024875711,0.000645722,0.023610096,0.026141325,38.52389676
17/4/2015,0.06,-0.2,4,0,0.015113638,13645.02333,0.001129337,0.001744948,-0.002290761,0.004549435,0.647203877,1.00E-05,0.522581452,-1.024249613,1.024269679,1.92E-05,0.024867782,0.000646622,0.023600404,0.026135161,38.45800615
20/4/2015,0.061,-0.2,4,0,0.015367477,13281.00591,0.001126775,0.001687753,-0.00218122,0.00443477,0.667618733,1.03E-05,0.500670682,-0.981304205,0.981324867,2.06E-05,0.024868132,0.000646202,0.023601576,0.026134688,38.48351856
21/4/2015,0.079,-0.2,4,0,0.019947638,12484.871,0.001222237,0.001428118,-0.001576873,0.004021348,0.855838044,1.01E-05,0.386334134,-0.757204815,0.757224991,2.61E-05,0.024814349,0.00064306,0.023553951,0.026074748,38.58789539
22/4/2015,0.139,-0.2,4,0,0.035368144,10103.85952,0.001263298,0.001441414,-0.001561873,0.004088469,0.87642973,1.22E-05,0.374223268,-0.733465363,0.733489845,3.27E-05,0.024999618,0.000646833,0.023731824,0.026267411,38.64923585
23/4/2015,0.152,-0.2,4,0,0.038740828,10918.56788,0.001215523,0.001466332,-0.001658487,0.004089533,0.828955112,1.18E-05,0.393719378,-0.771678208,0.771701753,2.99E-05,0.024999178,0.000646711,0.023731624,0.026266732,38.65586565
24/4/2015,0.142,-0.2,4,0,0.036145447,12955.31665,0.001179932,0.001440341,-0.001643137,0.004003,0.819202831,1.02E-05,0.39663557,-0.777395503,0.777415932,2.58E-05,0.024991695,0.00064657,0.023724418,0.026258972,38.6527482
27/4/2015,0.152,-0.2,4,0,0.038740828,10130.53636,0.001331116,0.001482437,-0.001574461,0.004236693,0.897924179,1.14E-05,0.360085197,-0.705755549,0.705778424,3.18E-05,0.024837983,0.000642569,0.023578549,0.026097418,38.65420164
28/4/2015,0.146,-0.2,4,0,0.037182791,9343.027273,0.001432431,0.001486599,-0.001481304,0.004346166,0.963562227,1.15E-05,0.334083841,-0.654792853,0.654815806,3.44E-05,0.024786288,0.000641297,0.023529345,0.026043231,38.6502191
29/4/2015,0.261,-0.2,4,0,0.067476165,54.8830934,0.001347459,0.002154712,-0.002875776,0.005570694,0.625354748,0.002158023,0.509739756,-0.9969319,1.001247945,0.004233577,0.025265919,0.000653475,0.023985108,0.026546731,38.66391974
30/4/2015,0.365,-0.2,4,0,0.09568525,0.724239678,0.001706138,0.002173692,-0.002554298,0.005966573,0.784903195,0.131615832,0.30188925,-0.460087099,0.723318762,0.435973893,0.025505406,0.000659681,0.024212431,0.026798382,38.66322518
1/5/2015,0.365,-0.2,4,0,0.09568525,0.724767087,0.001673668,0.00217236,-0.002584157,0.005931493,0.770437872,0.134009913,0.305554459,-0.464876827,0.732896652,0.43857947,0.02549954,0.000659529,0.024206863,0.026792218,38.66324945
4/5/2015,0.422,-0.2,4,0,0.111490376,0.509768115,0.001996422,0.002166812,-0.002250531,0.006243374,0.921363443,0.158980567,0.24404534,-0.319348299,0.637309433,0.651438651,0.025439847,0.000657982,0.024150203,0.026729491,38.66345804
5/5/2015,0.511,-0.2,4,0,0.136679199,0.369582607,0.002320864,0.002173605,-0.001939403,0.00658113,1.067748451,0.189750202,0.201737638,-0.205655569,0.585155974,0.940579081,0.02551536,0.000659939,0.02422188,0.026808839,38.66322703
6/5/2015,0.575,-0.2,4,0,0.155192889,0.329151303,0.002320055,0.002177509,-0.001947864,0.006587973,1.065462495,0.213741044,0.197972618,-0.174285288,0.601767376,1.079649529,0.025551762,0.000660883,0.024256432,0.026847091,38.66309053
7/5/2015,0.573,-0.2,4,0,0.154609118,0.327993838,0.002353732,0.002178062,-0.00191527,0.006622734,1.080654182,0.211366003,0.195200363,-0.17122671,0.593958715,1.08281562,0.025548119,0.000660789,0.024252973,0.026843265,38.66305997
8/5/2015,0.528,-0.2,4,0,0.141563564,0.369098405,0.002114466,0.002172011,-0.002142676,0.006371608,0.973505967,0.207793209,0.21690358,-0.217337808,0.632924226,0.957998061,0.025469305,0.000658747,0.024178162,0.026760449,38.66327532
11/5/2015,0.588,-0.2,4,0,0.158995731,0.324329408,0.002273184,0.002175354,-0.00199051,0.006536879,1.044971978,0.220515146,0.200465068,-0.172396387,0.613426679,1.100017814,0.025501146,0.000659572,0.024208384,0.026793908,38.66315289
12/5/2015,0.677,-0.2,4,0,0.185426372,0.282631041,0.002440403,0.002183769,-0.001839784,0.00672059,1.117518996,0.237327222,0.186638364,-0.128483972,0.603138416,1.271588631,0.02558848,0.000661836,0.024291281,0.026885679,38.66284825
13/5/2015,0.682,-0.2,4,0,0.186932169,0.283840638,0.002365294,0.002183127,-0.001913635,0.006644222,1.083443148,0.24344147,0.192394872,-0.133652478,0.620535419,1.265322035,0.025568609,0.000661322,0.024272418,0.0268648,38.6628799
14/5/2015,0.708,-0.2,4,0,0.194799078,0.270431624,0.002522512,0.002178848,-0.001748031,0.006793055,1.157727228,0.23840145,0.179787155,-0.113981375,0.590784274,1.326020478,0.025505264,0.000659681,0.024212289,0.026798238,38.66303986
15/5/2015,0.644,-0.2,4,0,0.175544573,0.296492107,0.002349902,0.002179345,-0.001921614,0.006621418,1.078260922,0.233286909,0.192848747,-0.144696636,0.611270453,1.209688485,0.025498032,0.000659494,0.024205424,0.026790641,38.66301507
18/5/2015,0.655,-0.2,4,0,0.178827668,0.291413281,0.00237668,0.002180412,-0.001896927,0.006650288,1.090014395,0.23469661,0.190553649,-0.138788541,0.608181761,1.231656344,0.025499018,0.00065952,0.024206358,0.026791678,38.66297358
19/5/2015,0.612,-0.2,4,0,0.166054584,0.313238572,0.002228179,0.002179261,-0.002043171,0.00649953,1.022447417,0.232463935,0.2029567,-0.165331196,0.630259067,1.14538685,0.025475369,0.000658908,0.024183909,0.026766829,38.66300934
20/5/2015,0.619,-0.2,4,0,0.168122837,0.312981748,0.002127756,0.002176026,-0.002137254,0.006392767,0.97781754,0.242765492,0.212133077,-0.173015338,0.658546323,1.144401882,0.025429857,0.000657729,0.024140708,0.026719006,38.66312206
21/5/2015,0.654,-0.2,4,0,0.178528759,0.299263843,0.002069373,0.002174786,-0.002193208,0.006331953,0.951529338,0.260627327,0.219302519,-0.169205609,0.690460264,1.188437455,0.025408934,0.000657187,0.024120847,0.026697021,38.66316159
22/5/2015,0.609,-0.2,4,0,0.165169498,0.318181368,0.002022255,0.00217736,-0.002245371,0.00628988,0.928764366,0.251331437,0.22353807,-0.186803181,0.689466054,1.124333929,0.02543365,0.000657828,0.024144306,0.026722993,38.66306171
25/5/2015,0.604,-0.2,4,0,0.163696093,0.320375984,0.002009301,0.002177713,-0.002259016,0.006277618,0.922665654,0.25121188,0.224861147,-0.189515969,0.691939729,1.117186687,0.025433289,0.000657819,0.024143964,0.026722615,38.66303871
26/5/2015,0.565,-0.2,4,0,0.152277435,0.34097854,0.001896281,0.002176616,-0.002369887,0.006162449,0.871205893,0.249790813,0.237873913,-0.216442056,0.716023683,1.05009755,0.025417515,0.000657411,0.02412899,0.02670604,38.66306905
27/5/2015,0.568,-0.2,4,0,0.153151179,0.337723428,0.001864969,0.00217588,-0.002399755,0.006129694,0.85711047,0.256232254,0.242332741,-0.218739918,0.731204427,1.057357141,0.025407583,0.000657154,0.024119562,0.026695604,38.6630822
28/5/2015,0.551,-0.2,4,0,0.148210027,0.349658839,0.001876713,0.002175591,-0.002387445,0.00614087,0.862622089,0.245851472,0.239666478,-0.223894824,0.715597768,1.025806674,0.025403148,0.000657039,0.024115352,0.026690944,38.66308365
29/5/2015,0.503,-0.2,4,0,0.134388903,0.384888916,0.001763274,0.002176549,-0.002502762,0.006029309,0.81012359,0.237935694,0.254670075,-0.261217652,0.73708904,0.934289961,0.025414838,0.000657342,0.024126447,0.026703228,38.66303097
1/6/2015,0.506,-0.2,4,0,0.135247149,0.381058621,0.001760341,0.002176321,-0.002505249,0.00602593,0.808860713,0.240718112,0.25500677,-0.259095158,0.740531381,0.943967534,0.025414328,0.000657329,0.024125963,0.026702693,38.6630282
2/6/2015,0.668,-0.2,4,0,0.182721637,0.28714296,0.001967895,0.002208522,-0.002360809,0.006296599,0.891045835,0.294256017,0.241160369,-0.178418305,0.76693034,1.220167388,0.025789486,0.000667053,0.024482063,0.02709691,38.6618333
3/6/2015,0.849,-0.2,4,0,0.238574498,0.247029716,0.002091725,0.002241437,-0.002301491,0.006484941,0.933207353,0.331339179,0.244533757,-0.147946986,0.810625343,1.354983387,0.026169372,0.0006769,0.024842647,0.027496096,38.66059412
4/6/2015,0.835,-0.2,4,0,0.234141306,0.246549472,0.002020249,0.002237814,-0.002365866,0.006406364,0.902777801,0.342517283,0.258325803,-0.163801291,0.848835857,1.325912004,0.026123159,0.000675703,0.024798782,0.027447536,38.6607357
5/6/2015,0.856,-0.2,4,0,0.240798487,0.244526348,0.002040624,0.00223806,-0.002345973,0.006427221,0.911782676,0.341888947,0.255422533,-0.158739218,0.842517113,1.338523045,0.026122628,0.000675689,0.024798278,0.027446979,38.66072564
8/6/2015,0.905,-0.2,4,0,0.256506455,0.2404534,0.002099948,0.002236596,-0.00228378,0.006483676,0.938903477,0.337291718,0.245772052,-0.144421504,0.81900494,1.372376213,0.026100724,0.000675121,0.024777486,0.027423962,38.66078241
9/6/2015,0.976,-0.2,4,0,0.279713903,0.23372024,0.002115434,0.002240832,-0.002276596,0.006507464,0.944039508,0.345637089,0.248533819,-0.141489196,0.832763374,1.390704456,0.026144963,0.000676268,0.024819476,0.027470449,38.66062562
10/6/2015,1.006,-0.2,4,0,0.289684075,0.231704673,0.002177927,0.002238461,-0.002209456,0.006565309,0.972957426,0.337767106,0.237322288,-0.127384578,0.80291879,1.423242246,0.026111253,0.000675395,0.024787479,0.027435027,38.66072188
11/6/2015,0.903,-0.2,4,0,0.25586046,0.240590738,0.002338731,0.002242112,-0.002055808,0.00673327,1.043092999,0.303724039,0.208455192,-0.104848137,0.712296216,1.457023145,0.026145634,0.000676287,0.024820112,0.027471157,38.66057183
12/6/2015,0.854,-0.2,4,0,0.240162556,0.247231558,0.002298673,0.002244007,-0.002099581,0.006696928,1.024360842,0.301007552,0.211329615,-0.113198494,0.715213598,1.424351017,0.026158286,0.000676615,0.024832119,0.027484452,38.66049695
15/6/2015,0.834,-0.2,4,0,0.2338254,0.250343692,0.002164029,0.002237219,-0.002220921,0.006548979,0.967285187,0.313667917,0.228229322,-0.133661554,0.760997388,1.374354154,0.026071434,0.000674364,0.024749679,0.027393188,38.66075119
16/6/2015,0.835,-0.2,4,0,0.234141306,0.250262163,0.002279817,0.002229532,-0.002090066,0.0066497,1.022553947,0.295616941,0.209938965,-0.11586343,0.707097312,1.408108976,0.025974204,0.000671844,0.02465739,0.027291019,38.66105999
17/6/2015,0.831,-0.2,4,0,0.23287828,0.251176513,0.002144397,0.002222504,-0.002211711,0.006500505,0.96485623,0.310984286,0.227654343,-0.135218227,0.7571868,1.366037131,0.025884592,0.000669522,0.02457233,0.027196854,38.66132269
18/6/2015,0.823,-0.2,4,0,0.230357006,0.251358521,0.002338891,0.002198811,-0.001970778,0.00664856,1.063707355,0.278683722,0.197523666,-0.108462664,0.665830108,1.410887753,0.025599861,0.000662141,0.024302064,0.026897658,38.66222653
19/6/2015,0.783,-0.2,4,0,0.217845113,0.260055947,0.002236299,0.002197526,-0.002070853,0.00654345,1.017643669,0.281169045,0.206918578,-0.124391367,0.686729458,1.358839059,0.025574788,0.000661492,0.024278263,0.026871312,38.66226715
22/6/2015,0.917,-0.2,4,0,0.260391212,0.237108926,0.002396403,0.002206895,-0.001929112,0.006721917,1.085870791,0.289995307,0.195895682,-0.09396023,0.673950844,1.480355789,0.025673162,0.000664042,0.024371639,0.026974685,38.66192786
23/6/2015,0.902,-0.2,4,0,0.255537619,0.240383164,0.002310831,0.002205443,-0.002011838,0.006633499,1.047785304,0.29599348,0.20456343,-0.104950842,0.696937802,1.44695208,0.025645264,0.00066332,0.024345157,0.026945371,38.66198394
24/6/2015,0.87,-0.2,4,0,0.245261357,0.243807167,0.002346472,0.002206998,-0.001979244,0.006672187,1.063196116,0.287571152,0.199255322,-0.10296928,0.678111584,1.443229464,0.025652726,0.000663514,0.024352239,0.026953214,38.66192387
25/6/2015,0.895,-0.2,4,0,0.253280646,0.242328434,0.002200922,0.002201459,-0.002113938,0.006515781,0.999755867,0.306680394,0.217694642,-0.120001104,0.733361892,1.408764091,0.025578641,0.000661594,0.024281917,0.026875366,38.66213845
26/6/2015,0.95,-0.2,4,0,0.271152771,0.235604635,0.002249206,0.002203386,-0.00206943,0.006567843,1.020795405,0.308994309,0.213927123,-0.110302852,0.728291471,1.444390522,0.025592447,0.000661952,0.02429502,0.026889873,38.66207101
29/6/2015,0.834,-0.2,4,0,0.2338254,0.24788208,0.002390391,0.00221274,-0.00194658,0.006727361,1.08028541,0.278467171,0.193758553,-0.101299594,0.658233935,1.437186466,0.025690585,0.000664497,0.024388171,0.026992999,38.66170693
30/6/2015,0.807,-0.2,4,0,0.225333447,0.248083,0.002536667,0.002207356,-0.001789751,0.006863085,1.149187731,0.26065571,0.179127276,-0.090433752,0.611745171,1.455142483,0.025614968,0.000662537,0.024316395,0.026913541,38.66192111
1/7/2015,0.851,-0.2,4,0,0.239209419,0.242510882,0.002495106,0.002209951,-0.001836397,0.006826609,1.129032632,0.271424274,0.183814833,-0.0888528,0.631701347,1.476617901,0.025630937,0.000662952,0.024331551,0.026930323,38.66182223
2/7/2015,0.899,-0.2,4,0,0.254569721,0.237745968,0.002431391,0.002212242,-0.001904604,0.006767385,1.099061679,0.284418679,0.191399618,-0.090724572,0.65956193,1.485993977,0.025644427,0.000663302,0.024344354,0.0269445,38.66173787
3/7/2015,0.815,-0.2,4,0,0.227842072,0.248604792,0.002465469,0.002219846,-0.001885428,0.006816366,1.110648906,0.269815489,0.186339394,-0.095409723,0.635040701,1.447978786,0.025719822,0.000665258,0.024415917,0.027023727,38.66145044
6/7/2015,0.795,-0.2,4,0,0.221582271,0.249031854,0.002559782,0.002218738,-0.001788945,0.006908508,1.153710526,0.25889226,0.177678475,-0.089357551,0.607142071,1.457082856,0.025693214,0.000664569,0.02439066,0.026995768,38.66149714
7/7/2015,0.651,-0.2,4,0,0.177632567,0.286590528,0.002392899,0.002235326,-0.00198834,0.006774138,1.070492339,0.24402099,0.189868161,-0.128120606,0.616162585,1.285212793,0.0258724,0.000669215,0.024560739,0.027184061,38.66084135
8/7/2015,0.71,-0.2,4,0,0.195406796,0.272742057,0.002276077,0.002232567,-0.002099754,0.006651907,1.019488818,0.268706201,0.202371553,-0.127942044,0.665354446,1.327786424,0.025830829,0.000668137,0.024521279,0.027140378,38.66094859
9/7/2015,0.746,-0.2,4,0,0.206409352,0.26412793,0.002292632,0.002234741,-0.00208746,0.006672724,1.025905059,0.275812701,0.202428832,-0.12094781,0.672573211,1.362516882,0.025847077,0.000668559,0.024536701,0.027157453,38.66086718
10/7/2015,0.903,-0.2,4,0,0.25586046,0.239088924,0.002307008,0.002259086,-0.002120801,0.006734817,1.02121296,0.309214688,0.21299304,-0.108251671,0.726681047,1.451759586,0.026119469,0.000675621,0.024795252,0.027443686,38.65994425
13/7/2015,0.884,-0.2,4,0,0.249744233,0.241264085,0.00229787,0.002260059,-0.002131846,0.006727586,1.01673,0.307703268,0.213339836,-0.11044281,0.725849347,1.442315107,0.026121921,0.000675685,0.024797578,0.027446264,38.65990632
14/7/2015,0.864,-0.2,4,0,0.243346259,0.243277293,0.002346543,0.002260296,-0.002083637,0.006776723,1.038157254,0.298691392,0.205864173,-0.104802387,0.702185171,1.450914881,0.026115982,0.000675532,0.02479194,0.027440024,38.65989576
15/7/2015,0.811,-0.2,4,0,0.226586973,0.251262309,0.002264745,0.002260376,-0.002165591,0.006695082,1.001933241,0.299467958,0.213486902,-0.118966369,0.717902285,1.402746283,0.026108297,0.000675333,0.024784644,0.02743195,38.65988089
16/7/2015,0.813,-0.2,4,0,0.227214326,0.250710482,0.002308679,0.002260173,-0.002121261,0.006738618,1.021460915,0.294177684,0.20768288,-0.11288076,0.701236128,1.416475372,0.026097737,0.00067506,0.02477462,0.027420854,38.6598945
17/7/2015,0.762,-0.2,4,0,0.211338506,0.258770815,0.00236849,0.002261866,-0.002064768,0.006801749,1.047139745,0.278036421,0.19828589,-0.110603923,0.666676766,1.402199728,0.026108041,0.000675327,0.024784399,0.027431683,38.65982439
20/7/2015,0.726,-0.2,4,0,0.200281882,0.265453491,0.002397729,0.002263532,-0.002038793,0.006834251,1.059286662,0.267920759,0.193846974,-0.112019311,0.647860828,1.382125047,0.026117249,0.000675567,0.024793138,0.02744136,38.6597532
21/7/2015,0.756,-0.2,4,0,0.209487225,0.2578122,0.002470273,0.002264054,-0.001967273,0.00690782,1.091083915,0.267658917,0.188033827,-0.100887384,0.636205217,1.42346152,0.026112298,0.000675439,0.024788437,0.027436158,38.65974216
22/7/2015,0.71,-0.2,4,0,0.195406796,0.261930855,0.002640666,0.002256403,-0.001781883,0.007063215,1.170299314,0.244537034,0.172455365,-0.09347548,0.582549549,1.417972905,0.026010722,0.000672806,0.024692022,0.027329423,38.66003968
23/7/2015,0.724,-0.2,4,0,0.199671195,0.260405605,0.00259416,0.002257184,-0.00182992,0.007018241,1.149290684,0.250270718,0.175924334,-0.094540976,0.595082413,1.422604324,0.026005104,0.000672662,0.024686687,0.027323521,38.66000475
24/7/2015,0.658,-0.2,4,0,0.179724931,0.274519176,0.00262511,0.002262294,-0.001808987,0.007059207,1.160375143,0.235409242,0.173124183,-0.103914157,0.57473264,1.359770991,0.026049647,0.000673817,0.024728965,0.027370329,38.65980341
27/7/2015,0.647,-0.2,4,0,0.176438894,0.278038888,0.002605813,0.002263576,-0.001830795,0.007042422,1.151193282,0.23416203,0.174277951,-0.107422754,0.575746813,1.343612479,0.026050295,0.000673835,0.024729578,0.027371012,38.65974864
28/7/2015,0.665,-0.2,4,0,0.181821682,0.265672022,0.002788971,0.002257831,-0.001636377,0.007214319,1.23524389,0.227533154,0.162140495,-0.090262217,0.545328524,1.403308613,0.025968525,0.000671716,0.024651962,0.027285088,38.65997985
29/7/2015,0.687,-0.2,4,0,0.188440238,0.26510249,0.002670547,0.002256244,-0.001751692,0.007092786,1.1836249,0.237496963,0.169251665,-0.094236301,0.569230227,1.40321788,0.025933793,0.000670816,0.024618993,0.027248593,38.66004678
30/7/2015,0.631,-0.2,4,0,0.171678397,0.266337234,0.002935643,0.002239828,-0.00145442,0.007325707,1.310655413,0.211638537,0.152865719,-0.087978273,0.511255347,1.384473495,0.025727344,0.000665465,0.024423032,0.027031656,38.66068309
