Date,Price,1MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2012-12-12,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.001823429560385,0.013335579857335,0.006205565601185,0.0011726712790124,0.0254984884356576,2.148970893932296,0.9744943803394908,0.026451402282082,0.92264963186661,1.0263391288123715,36.84093455414299,0.009735765682911998,0.000253338356599,0.009239222503977958,0.010232308861846038,38.42989199749081
2012-12-13,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018262525061239997,0.013280105108833,0.006194694847667,0.001138503207405682,0.02542170701026032,2.143786810392316,0.9754467829264828,0.026507580393400003,0.9234919253554188,1.0274016404975468,36.7987861754956,0.009727762405386,0.000253123640294,0.009231640070409759,0.010223884740362241,38.43087273112665
2012-12-14,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018294050213339998,0.013258325604096002,0.0061889675698100005,0.0011279491672684019,0.025388702040923604,2.142251587933785,0.975354155533137,0.02654972662259,0.9233166913528604,1.0273916197134134,36.73688130194278,0.00972770604761,0.000253119136971,0.00923159253914684,0.01022381955607316,38.43133381385157
2012-12-15,0.098,0.09800000000000016,0.9999999999999984,0.5,-0.5,0.9113031903631159,0.001844222959938,0.013159599692916,0.006181934288834,0.0010430084868013594,0.025276190899030642,2.128718792220926,0.974427629548609,0.026765008309590003,0.9219682132618126,1.0268870458354054,36.40677478136464,0.00972596812792,0.000253069636552,0.009229951640278079,0.01022198461556192,38.43198362494977
2012-12-17,0.1,0.10000000000000016,0.9999999999999984,0.5,-0.5,0.916290731874155,0.0018259213613529997,0.013277711079620004,0.006176308010362,0.0011721473793104874,0.025383274779929518,2.149781237811167,0.9754404948543728,0.026496860715781004,0.923506647851442,1.0273743418573036,36.81343632807857,0.0097259722938,0.000253066727596,0.009229961507711841,0.010221983079888159,38.43244185507132
2012-12-18,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018357165229989998,0.013170755731510001,0.006155206091951999,0.0011065517912840824,0.025234959671735918,2.139774937630705,0.973145564318562,0.026713726694475,0.9207866599973912,1.025504468639733,36.42867112658678,0.009701235682563,0.000252411158981,0.00920650981096024,0.01019596155416576,38.43425830191062
2012-12-19,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.001843770446923,0.01306292664899,0.006141652008130999,0.0010252887130532409,0.02510056458492676,2.1269402160356643,0.974352498192524,0.026851051750545,0.9217244367614558,1.026980559623592,36.28731221572158,0.009688615390730999,0.00025207518886200003,0.00919454802056148,0.010182682760900522,38.4354185530409
2012-12-20,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018439006280310001,0.013055553003223001,0.006130910812163,0.0010389678113835194,0.02507213819506248,2.129463859973564,0.9731552254745292,0.026878089743098,0.920474169578057,1.0258362813710011,36.206264462095604,0.009680269480252,0.00025185213198700005,0.00918663930155748,0.01017389965894652,38.436321360058365
2012-12-21,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018414062708459998,0.012871549791519,0.006086574741324,0.0009418632985239584,0.02480123628451404,2.114744390491066,0.9759882998596899,0.027012485935777,0.9230438274255672,1.0289327722938129,36.13100631241962,0.009619279209534001,0.0002502404626,0.009128807902838001,0.01010975051623,38.44014317103547
2012-12-22,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018340314108379998,0.012901297652511001,0.006078749791332,0.0009869480615002783,0.02481564724352172,2.1223603693819952,0.97674893802425,0.026926826726804003,0.9239723576397142,1.029525518408786,36.274194056886564,0.00961482871466,0.000250120582161,0.009124592373624441,0.01010506505569556,38.440773772415795
2012-12-23,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018576353118539997,0.012681887012948,0.006052882463479,0.0008182373845291598,0.02454553664136684,2.095181442802982,0.974397318742183,0.027336814371811003,0.9208171625734336,1.0279774749109327,35.644142930821594,0.00958230973183,0.000249260321554,0.00909375950158416,0.01007085996207584,38.4429807042742
2012-12-24,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.001861591228914,0.012657799070856,0.006046166247401,0.0008073132259500403,0.02450828491576196,2.093524814388966,0.973737663432793,0.027399495228633,0.9200346527846724,1.0274406740809137,35.538525630035174,0.009580148491602,0.000249200628525,0.009091715259693,0.010068581723511,38.44351656859485
2012-12-25,0.08800000000000001,0.08800000000000016,0.9999999999999982,0.5,-0.5,0.8867319296326107,0.002012915717449,0.011866590323527002,0.006071155530244001,-3.2874515751239036e-05,0.023766055162805243,1.954585130361609,0.97101586786696,0.029497491214801008,0.9132007850859499,1.02883095064797,32.918591645506766,0.009632054456374,0.000250565522864,0.00914094603156056,0.01012316288118744,38.441260179324736
2012-12-26,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018647978156060001,0.012911868410328,0.006099535465875001,0.0009567788972130002,0.024866957923442998,2.116860944995756,0.9747771789153892,0.027129594963005,0.9216031727878994,1.027951185042879,35.93039926488567,0.009689315417588001,0.000252069811699,0.00919525858665796,0.01018337224851804,38.4390155737786
2012-12-27,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018692948318829998,0.012884058381173001,0.006093882636655,0.0009400484133292011,0.0248280683490168,2.114260997360662,0.974413220653117,0.027191148925178,0.921118568759768,1.027707872546466,35.83567665104571,0.009688729348538,0.000252051558022,0.00919470829481488,0.010182750402261121,38.439474147990005
2012-12-28,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.001872337898467,0.012864137166338998,0.006088618479357,0.0009304449467992787,0.02479782938587872,2.1128170881381,0.974324718860268,0.027231661519968,0.9209506622811306,1.0276987754394051,35.779113887187584,0.00968867306283,0.000252047148693,0.00919466065139172,0.01018268547426828,38.43992329638711
2012-12-29,0.098,0.09800000000000016,0.9999999999999984,0.5,-0.5,0.9113031903631159,0.0018878861646429998,0.012763018759638001,0.006080466112319999,0.0008453051794908018,0.0246807323397852,2.099019799448969,0.973096483088976,0.027466719195773003,0.919261713465261,1.026931252712691,35.428202260091574,0.009684396293251,0.00025193152025400003,0.00919061051355316,0.01017818207294884,38.44059005993712
2012-12-30,0.098,0.09800000000000016,0.9999999999999984,0.5,-0.5,0.9113031903631159,0.0018911430352729999,0.012742247317858,0.006074775366564,0.0008356875993925615,0.02464880703632344,2.09756683152284,0.972991503061596,0.02750786250211,0.9190760925574604,1.0269069135657316,35.371396195794944,0.009684333200259,0.00025192656154900004,0.00919055713962296,0.010178109260895041,38.44109624934015
2012-12-31,0.098,0.09800000000000016,0.9999999999999984,0.5,-0.5,0.9113031903631159,0.001894374383784,0.012721712423417,0.006069131220809,0.0008262152306313613,0.024617209616202642,2.096134019939801,0.972887164397881,0.027551796000752003,0.9188856442364072,1.026888684559355,35.311206731180626,0.009684270815008,0.000251921672883,0.009190504336157321,0.01017803729385868,38.44159458045151
2013-01-01,0.098,0.09800000000000016,0.9999999999999984,0.5,-0.5,0.9113031903631159,0.0018975936080689998,0.012701315073212,0.006063516455458,0.0008168228205143197,0.024585807325909682,2.0947110750855766,0.972782938429262,0.027593983632562,0.9186987305094404,1.0268671463490835,35.25344333687783,0.00968420372922,0.000251916476181,0.00919044743590524,0.010177960022534759,38.44212127781666
2013-01-02,0.098,0.09800000000000016,0.9999999999999984,0.5,-0.5,0.9113031903631159,0.001898172722009,0.012663368289653,0.006052948672728001,0.0007995888911061197,0.02452714768819988,2.0920990701126243,0.97379335675642,0.027623612281004,0.9196510766856522,1.027935636827188,35.25220911915592,0.009676223302939001,0.00025170336503900004,0.00918288470746256,0.01016956189841544,38.44296361097573
2013-01-03,0.098,0.09800000000000016,0.9999999999999984,0.5,-0.5,0.9113031903631159,0.0018997158188489998,0.012649198576707,0.006047166191426999,0.0007967528415100834,0.024501644311903915,2.0917563989956283,0.9739878785071041,0.027646174140304,0.9198013771921082,1.0281743798221,35.23047614343084,0.00967570450261,0.000251686922573,0.009182398134366922,0.01016901087085308,38.44341376056258
2013-01-04,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018962318781829998,0.012669892187249,0.006039331422132,0.0008328025998702807,0.02450698177462772,2.0978964891407634,0.973346186813642,0.027599660397883,0.9192508524337912,1.0274415211934926,35.26660012411971,0.009671544689847,0.000251573948363,0.00917845975105552,0.01016462962863848,38.444142379593046
2013-01-05,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.0018941428990150002,0.012644765235744,0.006018470283375,0.0008485634803289988,0.024440966991159,2.100993215945925,0.9712596219966608,0.027645972930189,0.9170735150534904,1.025445728939831,35.132047059774656,0.009646270099740999,0.000250905133044,0.009154496038974759,0.01013804416050724,38.445885832316364
2013-01-07,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.00189669984368,0.012629144047030999,0.006013852451245,0.0008419932425908008,0.0244162948514712,2.1000089625440146,0.9711415070298168,0.027679295447828,0.916890087952074,1.0253929261075596,35.085485064470056,0.009646227860767999,0.000250901719255,0.0091544604910282,0.0101379952305078,38.44624058138191
2013-01-08,0.099,0.09900000000000016,0.9999999999999984,0.5,-0.5,0.9137938516755678,0.001893731024011,0.012651879846318995,0.00600802687441,0.0008761471724753957,0.0244276125201626,2.1058294363175056,0.9704741009857728,0.02764516552118,0.91628957656426,1.0246586254072856,35.10465872386448,0.00964403209519,0.00025084109946,0.0091523835402484,0.0101356806501316,38.446778123535275
2013-01-09,0.102,0.10200000000000016,0.9999999999999982,0.5,-0.5,0.9213032736976992,0.00185977411528,0.012885458920563999,0.006005919365561,0.001113856964064441,0.02465706087706356,2.145459859892699,0.9707387378964448,0.027133212070143,0.9175576422389644,1.023919833553925,35.776771853879275,0.009646310138439,0.000250898666439,0.00915454875221856,0.010138071524659441,38.447036308883135
2013-01-10,0.102,0.1020000000000002,0.9999999999999979,0.5,-0.5,0.9213032736976992,0.0018712993552610002,0.012785029525525,0.006000031988617,0.0010249668278356806,0.02454509222321432,2.130826893886578,0.971415113421472,0.027300108811579,0.9179069001507772,1.024923326692167,35.582829362550314,0.009641729104305,0.000250776702459,0.00915020676748536,0.010133251441124641,38.44746744723255
2013-01-11,0.08900000000000001,0.0890000000000002,0.9999999999999978,0.5,-0.5,0.8891620644859025,0.002023727095589,0.012069673573896999,0.006042210128305,0.00022694172241920045,0.023912405425374803,1.9975593892962191,0.966664682297438,0.029411313860342007,0.9090185071311676,1.0243108574637083,32.867103009664625,0.00971833033572,0.000252793608754,0.00922285486256216,0.01021380580887784,38.44373433174857
2013-01-12,0.08800000000000001,0.0880000000000002,0.9999999999999978,0.5,-0.5,0.8867319296326107,0.002056066204716,0.011866026697577001,0.006030077748247,4.707431101287976e-05,0.02368497908414112,1.967806584422042,0.966945515314182,0.029866345436051007,0.908407478259522,1.0254835523688421,32.37575609592369,0.009714091844777001,0.000252676351479,0.00921884619587816,0.01020933749367584,38.444800187699855
2013-01-13,0.08800000000000001,0.0880000000000002,0.9999999999999978,0.5,-0.5,0.8867319296326107,0.0020619299474329998,0.011834197346873998,0.00602013182923,3.4738961583199654e-05,0.0236336557321648,1.965770465260402,0.966769744335889,0.0299463879026,0.9080748240467932,1.025464664624985,32.283350749355684,0.009713995047129,0.000252668468122,0.00921876484960988,0.01020922524464812,38.44561657944072
2013-01-15,0.087,0.0870000000000002,0.9999999999999976,0.5,-0.5,0.8843076860211042,0.0020652114671139998,0.011808470162087,0.006002380155834,4.3805056652359085e-05,0.023573135267521642,1.9672979477332109,0.964775988485592,0.030118919980983,0.9057429053228652,1.0238090716483186,32.03222390094869,0.009701129922257,0.000252323990936,0.00920657490002244,0.01019568494449156,38.447116686293676
2013-01-16,0.084,0.08400000000000021,0.9999999999999976,0.5,-0.5,0.8770700187208739,0.002136695259235,0.011427347671158002,0.005992837905719,-0.0003186146240512378,0.02317330996636724,1.906834099459515,0.963936426428911,0.031185122084495,0.9028135871433008,1.0250592657145212,30.910137975960463,0.009702825153239,0.0002523633821,0.009208192924323,0.010197457382155,38.44783293244808
2013-01-17,0.084,0.0840000000000002,0.9999999999999976,0.5,-0.5,0.8770700187208739,0.002133365517343,0.011449058022853998,0.005979987594505999,-0.00027171766237775967,0.02316983370808576,1.914562169555923,0.9631575581512608,0.03117407980387,0.9020563617356756,1.0242587545668458,30.89610228147555,0.009700545965456999,0.00025229692915700004,0.00920604398430928,0.01019504794660472,38.448926024799775
2013-01-18,0.08,0.0800000000000002,0.9999999999999976,0.5,-0.5,0.8675005677047231,0.002242609071665,0.010908527425179004,0.005968578179197,-0.0007898858060471152,0.022606940656405124,1.827659301372746,0.96205695613759,0.032821290824245,0.8977272261220698,1.02638668615311,29.311978047704528,0.009702647171754,0.000252346030312,0.009208048952342479,0.01019724539116552,38.449771370584
2013-01-19,0.079,0.0790000000000002,0.9999999999999976,0.5,-0.5,0.8651224452997557,0.002276013150662,0.010756613994691,0.005954172644755,-0.0009135643890288008,0.0224267923784108,1.806567366528319,0.9613541483251059,0.03333875910903,0.8960101804714072,1.0266981161788051,28.835930730988483,0.009702795398318,0.000252342031886,0.00920820501582144,0.010197385780814559,38.45096802061147
2013-01-21,0.075,0.07500000000000019,0.9999999999999974,0.5,-0.5,0.8556661100577202,0.002393783464736,0.010264455893586,0.005941930462946,-0.0013817278137881596,0.02191063960096016,1.7274614635084242,0.959137864102097,0.035223059788554,0.8901006669165312,1.0281750612876628,27.230395935499224,0.009709143311138,0.00025250085801,0.0092142416294384,0.0102040449928376,38.45192205546522
2013-01-22,0.08,0.0800000000000002,0.9999999999999976,0.5,-0.5,0.8675005677047231,0.002260116069088,0.010875022726413998,0.005932619544096,-0.0007529115800141619,0.02250295703284216,1.833089522357271,0.9607850762739708,0.033036938791688994,0.8960326762422604,1.0255374763056813,29.082145967945237,0.00971904466796,0.000252752337609,0.009223650086246359,0.01021443924967364,38.45283790415362
2013-01-23,0.087,0.0870000000000002,0.9999999999999976,0.5,-0.5,0.8843076860211042,0.002118180516871,0.011627279431213,0.005935595937731,-6.488606739759802e-06,0.02326104746916576,1.958906831460795,0.9633188878110799,0.030690969896477,0.9031645868139849,1.023473188808175,31.38769778408514,0.009741718431626998,0.000253342749679,0.009245166642256157,0.01023827022099784,38.4527224242968
2013-01-24,0.08800000000000001,0.08800000000000023,0.9999999999999976,0.5,-0.5,0.8867319296326107,0.0020941183370059998,0.011761156080254,0.005926379772899001,0.00014545172537195825,0.02337686043513604,1.984543098982142,0.9629650006618579,0.03034886429952,0.9034812266347988,1.0224487746889173,31.7298529249112,0.009740042763328002,0.000253294195003,0.009243586141122122,0.01023649938553388,38.453478032557065
2013-01-25,0.087,0.0870000000000002,0.9999999999999976,0.5,-0.5,0.8843076860211042,0.002115155134647,0.011651904927732,0.005918614642934,5.1420227581359945e-05,0.02325238962788264,1.968687882331226,0.962382329882146,0.030665174964059,0.9022785869525904,1.0224860728117016,31.383559070185928,0.009740323812302,0.00025329756077800003,0.00924386059317712,0.010236787031426879,38.45407662977147
2013-01-26,0.084,0.08400000000000021,0.9999999999999976,0.5,-0.5,0.8770700187208739,0.002151369317968,0.011479419250421005,0.005909343032603001,-0.00010289309348087729,0.023061731594322885,1.9425880655575245,0.9601704806214699,0.031326570946697004,0.8987704015659439,1.0215705596769962,30.65035372863628,0.00973916255507,0.00025326217189400004,0.00924276869815776,0.01023555641198224,38.454864704932426
2013-01-28,0.084,0.0840000000000002,0.9999999999999976,0.5,-0.5,0.8770700187208739,0.002172459653063,0.011359747230485,0.005898839875169001,-0.00020197892484624148,0.022921473385816245,1.925759551179481,0.9604548318024159,0.031589615505792014,0.8985391854110636,1.0223704781937684,30.404131751027478,0.009737078295846,0.00025320231222,0.0092408017638948,0.0102333548277972,38.45572424070245
2013-01-29,0.08199999999999999,0.0820000000000002,0.9999999999999974,0.5,-0.5,0.8722738464573806,0.002225870319654,0.011098836986594,0.005889364686076999,-0.00044431779811691767,0.02264199177130492,1.884555903429214,0.959639172403121,0.032402593488827,0.8961300891650201,1.023148255641222,29.616122324715104,0.009738064462018,0.000253222838693,0.00924174769817972,0.010234381225856279,38.456501444624045
2013-01-30,0.084,0.08400000000000021,0.9999999999999976,0.5,-0.5,0.8770700187208739,0.002183959704006,0.011310777566258996,0.00588023797591,-0.0002144888665246026,0.022836043999042592,1.923523777880646,0.9600107801751799,0.031727823890642,0.8978242453495218,1.0221973150008383,30.257693798481398,0.009739498431354,0.000253255303599,0.00924311803629996,0.010235878826408041,38.4572338385481
2013-01-31,0.081,0.0810000000000002,0.9999999999999976,0.5,-0.5,0.8698843590599994,0.0022335931195560004,0.011086429542181,0.005871328443392,-0.0004213742068673188,0.02259423329122932,1.888231879560072,0.9579511868670479,0.032587962049555004,0.8940787812499202,1.021823592484176,29.395860514699763,0.009740910830467,0.000253287123967,0.00924446806749168,0.01023735359344232,38.45797874727365
2013-02-01,0.071,0.07100000000000019,0.9999999999999972,0.5,-0.5,0.8462983600541201,0.002523995523066,0.009942762616626999,0.005882179292359,-0.0015863087963966394,0.02147183402965064,1.6903195435650618,0.9532110152743959,0.037205332233991,0.8802885640957736,1.0261334664530184,25.620279622272417,0.009781880373642,0.000254359712835,0.0092833353364854,0.0102804254107986,38.45687772105029
2013-02-02,0.07200000000000001,0.07200000000000019,0.9999999999999974,0.5,-0.5,0.8486320834003402,0.0024928431814229997,0.010066949113708,0.005864842249669001,-0.0014281416956432418,0.021562039923059242,1.716491029963628,0.9532077067503492,0.0366862356188,0.8813026849375012,1.0251127285631971,25.982706883719803,0.009781831654228001,0.000254349072341,0.00928330747243964,0.01028035583601636,38.45829498883652
2013-02-04,0.073,0.07300000000000018,0.9999999999999976,0.5,-0.5,0.8509712657535126,0.002510854277147,0.009965162664155001,0.005843613467901,-0.0014883197329309608,0.02141864506124096,1.705308319739804,0.9545489108104692,0.036751210194148,0.8825165388299392,1.0265812827909992,25.973264710680734,0.009774218404474,0.000254139159667,0.00927610565152668,0.01027233115742132,38.46010357981953
2013-02-05,0.07200000000000001,0.07200000000000019,0.9999999999999974,0.5,-0.5,0.8486320834003402,0.002536638525019,0.009874872449314,0.005825745977571,-0.0015435896667251592,0.02129333456535316,1.6950399978529098,0.9530826153630679,0.03727455138874,0.8800244946411376,1.0261407360849986,25.5692578409136,0.009772154146703,0.000254076129796,0.00927416493230284,0.01027014336110316,38.46151999615497
2013-02-06,0.065,0.06500000000000017,0.9999999999999974,0.5,-0.5,0.8324092478934529,0.0027978005086799996,0.009036696864706,0.005818114663155,-0.0023668078750777987,0.0204402016044898,1.5532002010779309,0.94798015622547,0.04181442805083,0.8660238772458433,1.0299364352050968,22.67112574332244,0.009791356161998001,0.000254572347333,0.00929239436122532,0.01029031796277068,38.46197854782422
2013-02-07,0.047,0.04700000000000017,0.9999999999999964,0.5,-0.5,0.7918631534991031,0.0039062838965799995,0.0067734502251250005,0.005859508332676999,-0.0047111861069219175,0.01825808655717192,1.155975867010952,0.927897257012736,0.06455085428417599,0.801377582615751,1.054416931409721,14.374670440886721,0.009909843924744,0.000257678298471,0.00940479445974084,0.01041489338974716,38.458201499915106
2013-02-08,0.044000000000000004,0.044000000000000164,0.9999999999999964,0.5,-0.5,0.7852624694677509,0.0045901050726520004,0.005759186145941999,0.005799958292269,-0.00560873210690524,0.017127104398789242,0.99297026904807,0.9229298405084979,0.07822957377124,0.7695998759168676,1.0762598051001284,11.79771020109784,0.009878845904854999,0.000256840399024,0.00937543872276796,0.010382253086942041,38.462975226667375
2013-02-09,0.043,0.04300000000000016,0.9999999999999964,0.5,-0.5,0.7830718880879323,0.004736767412705,0.005599896237604,0.005756558875716999,-0.005682959158801318,0.01688275163400932,0.9727853668319442,0.919328338090717,0.08229730031213701,0.7580256294789285,1.0806310467025055,11.170820119297812,0.009876346981944001,0.000256751942951,0.00937311317376004,0.010379580790127959,38.46649364536808
2013-02-12,0.045,0.04500000000000017,0.9999999999999964,0.5,-0.5,0.7874578600311866,0.004480294891576001,0.005901196190672,0.005718353932793001,-0.005306777517602281,0.017109169898946282,1.031974631166338,0.922817584690298,0.07559389291660201,0.7746535545737581,1.0709816148068378,12.207567954045956,0.009878960596431001,0.00025679893938000003,0.0093756346752462,0.010382286517615798,38.46963161257738
2013-02-13,0.047,0.04700000000000017,0.9999999999999964,0.5,-0.5,0.7918631534991031,0.0042604317834109996,0.006188599935790999,0.005682221646646999,-0.004948554491637121,0.017325754363219117,1.0891162507612702,0.9258440086299,0.07008752641920199,0.7884724568482642,1.063215560411536,13.209825712671284,0.009881478228329,0.000256844150693,0.00937806369297072,0.01038489276368728,38.47266212473517
2013-02-14,0.05,0.05000000000000017,0.9999999999999968,0.5,-0.5,0.7985076962177716,0.003966050498547,0.00662472615366,0.005651268618290999,-0.004451760338190359,0.017701212645510358,1.1722546920206292,0.93003577341638,0.063235270107045,0.8060946440065718,1.0539769028261885,14.707548047822314,0.009886507671091,0.000256957883791,0.009382870218860641,0.01039014512332136,38.47520661848837
2013-02-15,0.051,0.05100000000000017,0.9999999999999966,0.5,-0.5,0.8007323912398827,0.003834524417663,0.006846868999613001,0.005618035130305001,-0.004164479855784801,0.0178582178550108,1.218730186053593,0.929966737468892,0.060939044007625,0.8105262112139471,1.049407263723837,15.260605948339554,0.009882469130219,0.000256835078507,0.00937907237634528,0.01038586588409272,38.47787921992731
2013-02-16,0.049,0.049000000000000175,0.9999999999999964,0.5,-0.5,0.7962879394794586,0.0040531063333270004,0.006502829624136,0.005587999045171,-0.0044496485043991575,0.017455307752671158,1.163713445827369,0.9264768758827739,0.065512153787749,0.798073054458786,1.054880697306762,14.142061011830561,0.009883083720070001,0.000256835369732,0.009379686395395279,0.01038648104474472,38.480228522986685
2013-02-17,0.049,0.04900000000000017,0.9999999999999966,0.5,-0.5,0.7962879394794586,0.004082778571252,0.006459586011674,0.005558274993024999,-0.004434632974654997,0.017353804998003004,1.162156607900773,0.9258657954002478,0.06598896675634901,0.7965274205578038,1.055204170242692,14.030615130235656,0.009882897059066,0.000256815090116,0.00937953948243864,0.01038625463569336,38.48254031572996
2013-02-18,0.051,0.05100000000000017,0.9999999999999966,0.5,-0.5,0.8007323912398827,0.003918374305351,0.006716650125354,0.0055300225315,-0.004122194036385999,0.017555494287094,1.214579160771081,0.9282340762700378,0.06214485094645701,0.8064301684149822,1.0500379841250935,14.93662084843998,0.009885259454939002,0.000256861278219,0.00938181134962976,0.010388707560248242,38.48481765512216
2013-02-19,0.053,0.05300000000000018,0.9999999999999966,0.5,-0.5,0.8051966843685682,0.0037959263068990004,0.006918108507406999,0.005504386134569,-0.0038704883163482406,0.01770670533116224,1.256835610416158,0.930618117963739,0.059154655961732,0.8146749922787443,1.0465612436487337,15.731950475137053,0.009887086150941998,0.00025689538098400003,0.009383571204213358,0.010390601097670638,38.48681947134515
2013-02-20,0.052000000000000005,0.05200000000000018,0.9999999999999968,0.5,-0.5,0.8029620465671519,0.003725442926185,0.0070404285516599985,0.005465075367729001,-0.0036711191690888415,0.01775197627240884,1.288258272380508,0.926898754866588,0.059250281579672014,0.8107682029704308,1.0430293067627452,15.643786496106708,0.009861310874114,0.000256204932313,0.00935914920678052,0.01036347254144748,38.48993376155648
2013-02-21,0.052000000000000005,0.05200000000000017,0.9999999999999968,0.5,-0.5,0.8029620465671519,0.003896660778577,0.006711064319179,0.005433331297076,-0.0039382650230899595,0.01736039366144796,1.23516567502338,0.9271923051258628,0.061723229947724015,0.8062147744283238,1.048169835823402,15.021772287534962,0.009848201040841999,0.000255848366688,0.00934673824213352,0.01034966383955048,38.492335004173306
2013-02-22,0.052000000000000005,0.05200000000000017,0.9999999999999968,0.5,-0.5,0.8029620465671519,0.0038092204871399997,0.006864211890588,0.005404266710213,-0.00372815086142948,0.01745657464260548,1.270146767112052,0.925694070548674,0.060687743118177,0.8067460940370471,1.0446420470603008,15.253394227333025,0.009839592956631001,0.00025560964815700003,0.00933859804624328,0.01034058786701872,38.494607021248896
2013-02-23,0.052000000000000005,0.05200000000000017,0.9999999999999968,0.5,-0.5,0.8029620465671519,0.00412122996783,0.006268951159179,0.005351305229967,-0.00421960709155632,0.016757509409914318,1.171480767733706,0.9270199103593101,0.06526914909076001,0.7990923781414203,1.0549474425771996,14.20303348937856,0.009787806936976999,0.000254237948232,0.00928950055844228,0.01028611331551172,38.49860732843652
2013-02-25,0.051,0.05100000000000017,0.9999999999999966,0.5,-0.5,0.8007323912398827,0.003995535613150999,0.006434314674027,0.005298536780829,-0.0039508174163978395,0.01681944676445184,1.214356895154001,0.9216215185759521,0.06540861454628599,0.7934206340652314,1.0498224030866723,14.090216173647432,0.009735201614080998,0.000252845340185,0.009239624747318398,0.0102307784808436,38.50259453851489
2013-02-26,0.046,0.046000000000000166,0.9999999999999962,0.5,-0.5,0.7896580809407892,0.004537247363217999,0.005731216644451,0.005278249213558,-0.0046141518141226785,0.01607658510302468,1.085817742316648,0.9127410614317448,0.078003535504283,0.7598541318433502,1.0656279910201394,11.701278096319509,0.009743689391847998,0.000253056463303,0.009247698723774121,0.010239680059921876,38.504013154442774
2013-02-27,0.046,0.046000000000000166,0.9999999999999964,0.5,-0.5,0.7896580809407892,0.0045621191148029995,0.005703601122449001,0.005250931771644,-0.004588225149973239,0.01599542739487124,1.08620743336428,0.912134752114136,0.07831922033573799,0.7586290802560895,1.0656404239721824,11.646371710596727,0.009743553631897,0.000253039375898,0.00924759645513692,0.010239510808657079,38.50607676101095
2013-02-28,0.053,0.05300000000000017,0.9999999999999968,0.5,-0.5,0.8051966843685682,0.003909982691021,0.0066048951084399996,0.005240918570976,-0.00366730529067296,0.01687709550755296,1.260255243234971,0.923385928515167,0.062386339879227,0.801108702351882,1.0456631546784518,14.801091557907322,0.009766568526646998,0.00025363136794900003,0.009269451045466958,0.01026368600782704,38.50694259795081
2013-03-01,0.052000000000000005,0.05200000000000018,0.9999999999999968,0.5,-0.5,0.8029620465671519,0.0039786410701649995,0.006504589940590999,0.005219942768313,-0.003726497885302481,0.016735677766484474,1.246103689120283,0.921332853231537,0.06399387686356099,0.7959048545789575,1.0467608518841165,14.397203269867216,0.009765975193045,0.000253605893574,0.00926890764163996,0.01026304274445004,38.50847097990352
2013-03-02,0.047,0.04700000000000017,0.9999999999999964,0.5,-0.5,0.7918631534991031,0.004477371675866,0.005842702084510999,0.0052027092269540005,-0.0043546080003188424,0.01604001216934084,1.123011459922029,0.913068439189012,0.07525317458713,0.7655722169982373,1.0605646613797868,12.133287986832284,0.009774625034594999,0.000253822813993,0.00927713231916872,0.01027211775002128,38.509639385115655
2013-03-04,0.047,0.04700000000000017,0.9999999999999964,0.5,-0.5,0.7918631534991031,0.0044995549732949995,0.005817366619593,0.005178310854236,-0.004332122654709559,0.01596685589389556,1.123410081655186,0.9125004454280172,0.075526371833452,0.7644687566344514,1.0605321342215832,12.081878465448156,0.009774499677189,0.00025380761433200003,0.009277036753098279,0.01027196260127972,38.51145168719345
2013-03-05,0.043,0.04300000000000016,0.999999999999996,0.5,-0.5,0.7830718880879323,0.005028390370568,0.005259762604197001,0.00515531264289,-0.0048446501758674,0.0153641753842614,1.0202606453851342,0.9040065911640799,0.088405103565223,0.7307325881762429,1.077280594151917,10.225728546283873,0.009779425862479001,0.000253924833153,0.00928173318949912,0.01027711853545888,38.513073892931374
