Date,ust2yyield,15MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2019-10-21,1.621,1.5257066666666819,1.0624584891809592,2.2885600000000226,0.0,1.2320488039215391,0.0021575378559289997,0.11895380533120402,0.019103264904604,0.08151140611818017,0.15639620454422787,6.226883515735388,1.109163742840229,0.010929430786403,1.087742058498879,1.1305854271815792,101.48412708008148,0.033743972624861,0.000925219727343,0.03193054195926872,0.03555740329045328,36.47130689893217
2019-10-22,1.5944,1.5289400000000153,1.0428139756955694,2.293410000000023,0.0,1.1881300236499142,0.002144674537063,0.119553269419099,0.019067215074413,0.0821815278732495,0.15692501096494849,6.270096023594498,1.1093325511033272,0.010871434223442,1.088024540025381,1.1306405621812734,102.04104889042948,0.033730462833865,0.000924631212191,0.03191818565797064,0.03554274000975936,36.47990938347366
2019-10-23,1.5817,1.5358533333333486,1.0298509406280012,2.303780000000023,0.0,1.1601705950668693,0.0021400775465479998,0.119887804691651,0.01905708355296,0.0825359209278494,0.1572396884554526,6.2909838411780985,1.1088779398818969,0.010836418353593998,1.0876385599088527,1.130117319854941,102.32882338970836,0.033734488271901,0.000924675792432,0.031922123718734284,0.03554685282506772,36.48250397382029
2019-10-24,1.5777,1.5483600000000153,1.0189490816089182,2.322540000000023,0.0,1.1372472631463368,0.002133968519364,0.12020219373280401,0.019045328013232,0.08287335082686928,0.15753103663873871,6.311374298688325,1.10827335224757,0.010797475896816998,1.0871102994898088,1.1294364050053314,102.64189175678447,0.033721248236531,0.000924240149909,0.031909737542709364,0.03553275893035264,36.4853747587886
2019-10-25,1.6176,1.5626266666666817,1.035180081401391,2.3439400000000226,0.0,1.1715703283429957,0.002140322337723,0.11996682768010801,0.019056502198773,0.08261608337051292,0.1573175719897031,6.2953225323707125,1.10859821535027,0.010828879579570998,1.0873736113743109,1.1298228193262292,102.37423061215249,0.033743277433779,0.000924913152317,0.031930447655237684,0.03555610721232032,36.482644180422724
2019-10-28,1.6435,1.5747466666666816,1.043659932602906,2.362120000000022,0.0,1.1899820936823642,0.002138712907046,0.119965493559721,0.019042295326691,0.08264259471940663,0.15728839240003534,6.299949218389168,1.1084551200242099,0.010822615379313,1.0872427938807565,1.1296674461676637,102.42026360310288,0.033728223751662,0.000924423094925,0.031916354485609,0.035540093017715,36.485700040198395
2019-10-29,1.6415,1.5895533333333485,1.0326800400951113,2.3843300000000225,0.0,1.166206225039336,0.001986350615588,0.12422069754808802,0.018688618261607,0.08759100575533832,0.16085038934083773,6.646863658362488,1.105914854882241,0.010221591266408,1.0858805360000814,1.1259491737644007,108.19400092005941,0.03303815436109,0.000903514526792,0.03126726588857768,0.03480904283360232,36.56626803598679
2019-10-30,1.5976,1.5983466666666817,0.9995328506122898,2.3975200000000227,0.0,1.0976784260781265,0.0019612273682710003,0.126726154692247,0.018914650942413,0.0896534388451175,0.16379887053937647,6.699893911765876,1.1050289614969289,0.010048814394214,1.0853332852842694,1.1247246377095883,109.966103278137,0.033144687370017,0.000907526247969,0.031365935923997765,0.03492343881603624,36.52201514192606
2019-10-31,1.5239,1.5971133333333485,0.9541589617935602,2.3956700000000226,0.0,1.0108925925505736,0.00201594554801,0.12408371843408306,0.019089930138401,0.08666745536281706,0.161499981505349,6.499956654345021,1.1044077780585042,0.010290532643041,1.084238334078144,1.1245772220388646,107.32270295117873,0.033242335048597,0.000911221350114,0.03145634120237356,0.03502832889482044,36.48107569520023
2019-11-01,1.5519999999999998,1.5944866666666817,0.9733540157124664,2.391730000000023,0.0,1.0466918208486249,0.002040688889272,0.12190168538360101,0.019085828643081,0.08449346124316222,0.15930990952403976,6.3870260842875135,1.105310479278587,0.010452695301011998,1.0848231964886037,1.1257977620685706,105.74406384653095,0.033163884537295,0.000909122925203,0.03138200360389712,0.034945765470692884,36.47898828412428
2019-11-04,1.5822,1.5938733333333486,0.992676122318368,2.3908100000000228,0.0,1.0840707754573178,0.002040834721952,0.12196233713612599,0.019120492268435,0.0844861722899934,0.15943850198225862,6.378619097452281,1.105845452772424,0.010456339552867,1.0853510272488047,1.1263398782960432,105.75837243820116,0.033181346078698,0.000909781548267,0.03139817424409468,0.03496451791330132,36.47177296780843
2019-11-05,1.6245,1.594306666666682,1.0189382218393686,2.391460000000023,0.0,1.1372246883074666,0.0020541319894879996,0.120943891297634,0.019120990615692,0.08346674969087768,0.15842103290439033,6.325189616398737,1.107031734513975,0.010549924407953,1.0863538826743873,1.1277095863535629,104.93266981888836,0.033167762337532,0.000909445352931,0.03138524944578724,0.03495027522927676,36.470319223287326
2019-11-06,1.6086,1.5959800000000153,1.0079073672602317,2.393970000000023,0.0,1.1145534103936994,0.002051879757192,0.121182486184665,0.019128289707232,0.08369103835849029,0.1586739340108397,6.3352494153646255,1.1067468079398808,0.010529801473085,1.0861083970526342,1.1273852188271274,105.10614191243704,0.033177985828516006,0.000909757154474,0.031394861805746965,0.03496110985128505,36.469057336180455
2019-11-07,1.6672,1.6004666666666818,1.0416961719498379,2.400700000000023,0.0,1.1856880428931922,0.002065825425618,0.121002560597589,0.019185838276133,0.08339831757636833,0.1586068036188097,6.306868579628952,1.1075105565409729,0.010584479419592,1.0867649768785723,1.1282561362033732,104.6353356302961,0.033277295439338,0.000912791389587,0.03148822431574748,0.035066366562928525,36.456627241393115
2019-11-08,1.6742,1.6071733333333489,1.0417046906369676,2.410760000000023,0.0,1.1857066304889734,0.0020698158495310003,0.120724970895559,0.019167704982926,0.08315626912902405,0.15829367266209396,6.298352932867974,1.1076908428604482,0.010609240146241,1.086896732173816,1.1284849535470804,104.4081223152354,0.033273898477299,0.000912611985209,0.031485178986289365,0.03506261796830864,36.460071768263155
2019-11-11,1.6742,1.6107200000000153,1.0394109466573855,2.416080000000023,0.0,1.1807141660681697,0.002065658133772,0.12086357213753501,0.019142974204109,0.08334334269748138,0.15838380157758866,6.313730084408316,1.107350009954938,0.01058696233492,1.0865995637784949,1.1281004561313812,104.59563139301113,0.033254420889117,0.000911941577479,0.031467015397258165,0.03504182638097584,36.465516772509524
2019-11-12,1.6623,1.6152466666666818,1.0291307416411015,2.4228700000000227,0.0,1.1586399147093311,0.0020514046762429997,0.121710743306731,0.019139815285053003,0.08419670534802713,0.15922478126543488,6.359034373846844,1.1067806492477859,0.010505643487151,1.0861895880129702,1.1273717104826022,105.35105732470522,0.033246880492861,0.000911688543554,0.03145997094749516,0.03503379003822684,36.46736676459828
2019-11-13,1.636,1.6188666666666818,1.0105835358069335,2.4283000000000228,0.0,1.1200065950598013,0.002058804071872001,0.12040700358876599,0.019072292655428,0.08302530998412712,0.15778869719340488,6.313189807020684,1.107280794395685,0.01058839117923,1.0865275476843943,1.1280340411069758,104.57497986735584,0.033135403457259,0.00090831682354,0.0313551024831206,0.0349157044313974,36.480006313358714
2019-11-14,1.5914,1.6197800000000149,0.9824791021002759,2.429670000000023,0.0,1.064170480351199,0.002057046805843,0.12068827911604499,0.019087508246301003,0.08327676295329503,0.15809979527879495,6.322893358248183,1.10717185333438,0.010569886560105,1.0864548756765742,1.1278888309921855,104.74775174156805,0.033158291728838996,0.000909015902324,0.031376620560283966,0.03493996289739404,36.47713053651688
2019-11-15,1.6101,1.6192800000000152,0.9943308136949665,2.428920000000023,0.0,1.0873377136173483,0.0020516677053549997,0.121048306805494,0.019098879977034,0.08361450205050737,0.15848211156048064,6.337979344917204,1.1075083403190429,0.010545223643424,1.0868397019779321,1.128176978660154,105.02464222365823,0.033169304794435,0.0009093646928089998,0.03138694999652936,0.03495165959234064,36.475250311272454
2019-11-18,1.598,1.6162466666666817,0.9887104691115536,2.424370000000023,0.0,1.0762843606912935,0.002058471428241,0.12052685470316801,0.019085492687319,0.08311928903602275,0.15793442037031324,6.315103135024184,1.107003089075047,0.010578014694013,1.0862701802747816,1.1277359978753123,104.6513094467137,0.033145055101871004,0.000908647386863,0.03136410622361952,0.03492600398012249,36.47735698257257
2019-11-19,1.5961,1.6132200000000152,0.9893876842588024,2.419830000000023,0.0,1.0776097624382814,0.0020590243226360004,0.120496250949132,0.019083402330832003,0.08309278238070128,0.1578997195175627,6.314191194012388,1.106935527056012,0.010579921116039,1.0861988816685757,1.1276721724434484,104.6260661979736,0.033144285756615,0.000908616316849,0.03136339777559096,0.034925173737639044,36.477757599111435
2019-11-20,1.5757,1.6117600000000152,0.9776269419764638,2.4176400000000227,0.0,1.054838383919874,0.002046292167395,0.12048299797487101,0.019026417129882,0.08319122040030227,0.15777477554943972,6.332405999111923,1.107476834491699,0.01055551940035,1.086788016467013,1.128165652516385,104.91921737693123,0.033047911938623,0.00090567084398,0.0312727970844222,0.0348230267928238,36.4899810546796
2019-11-21,1.6046,1.6171400000000151,0.9922455693384524,2.425710000000023,0.0,1.083222460598854,0.002056643099699,0.11905753614866901,0.018952671595376,0.08191029982173204,0.15620477247560596,6.2818339646489285,1.106898877500055,0.010636773756507,1.086050800937301,1.127746954062809,104.06340332498621,0.03292622040182,0.000902000999914,0.03115829844198856,0.034694142361651435,36.503529824182564
2019-11-22,1.6277,1.6221866666666818,1.0033987046291328,2.433280000000023,0.0,1.1054329055402434,0.002050391528986,0.11914935728303801,0.018937411983436,0.08203202979550342,0.15626668477057254,6.29174447845634,1.107630356294349,0.01062715543786,1.0868011316361434,1.1284595809525546,104.22641907996382,0.032899679864791,0.000901187946028,0.031133351490576118,0.03466600823900588,36.50701278220007
2019-11-25,1.6134,1.6242666666666818,0.9933098013462393,2.436400000000023,0.0,1.085320618285241,0.002052613724714,0.119102060766593,0.018944944321490003,0.0819699698964726,0.1562341516367134,6.2867464134740265,1.107332730961446,0.010630319366160998,1.0864973050037705,1.1281681569191215,104.16740013346542,0.03290654728853,0.000901417487936,0.03113976901217544,0.03467332556488456,36.50533490746217
2019-11-26,1.5819,1.6214266666666817,0.9756222914799222,2.4321400000000226,0.0,1.0510081446472193,0.0020593613309929995,0.11893625235875901,0.018959351427904,0.08177592356006716,0.15609658115745084,6.2732236812546205,1.106940103917989,0.010649598168073,1.0860668915085658,1.1278133163274122,103.94195972919891,0.032931799184338,0.000902192568296,0.031163501750477843,0.03470009661819816,36.501962376562155
2019-11-27,1.6259,1.6225800000000157,1.002046124073996,2.433870000000024,0.0,1.1027129329774998,0.0020481719943150002,0.11986080828242,0.018992474899128003,0.08263555748012913,0.1570860590847109,6.310963100860753,1.10773223737767,0.010591204144403002,1.08697347725464,1.1284909975006998,104.58982966191314,0.032981409047373,0.000903691551511,0.03121017360641144,0.03475264448833456,36.49631225636342
2019-11-28,1.6259,1.6198266666666818,1.003749372360819,2.429740000000023,0.0,1.1061392903256089,0.002052850674967,0.119456361739786,0.018981508660752,0.08225260476471208,0.1566601187148599,6.293301753552742,1.1074460339931,0.010616581074173,1.0866375350877209,1.1282545328984792,104.31286929905987,0.032959043783677,0.000903036936009,0.031189091389099362,0.03472899617825464,36.49800187503343
2019-11-29,1.6119,1.6156733333333486,0.9976645444004676,2.423510000000023,0.0,1.0939522523242529,0.002053222843075,0.11947137861755901,0.018983941302047003,0.08226285366554686,0.15667990356957112,6.293286347481438,1.1073148141457472,0.010614881387673,1.086509646625908,1.1281199816655862,104.31721031114162,0.032962150046582,0.000903133697543,0.031192007999397718,0.034732292093766284,36.49753091512691
2019-12-02,1.6,1.6107266666666822,0.9933404798662206,2.416090000000023,0.0,1.0853811670166853,0.002039494493368,0.11970175404873401,0.018946291638066003,0.08256702243812464,0.15683648565934336,6.317951625332116,1.107901630647348,0.010577797032544,1.0871691484635615,1.128634112831134,104.73840888029406,0.032892139400315,0.000901007283624,0.031126165124411964,0.03465811367621804,36.50596393407031
2019-12-03,1.538,1.6024400000000156,0.9597863258530648,2.4036600000000234,0.0,1.0212556329330624,0.0020662380775439996,0.11691340585098,0.018813551545237,0.08003884482231549,0.15378796687964452,6.214318735612508,1.105780426310671,0.010744346793916,1.0847215065945957,1.1268393460267463,102.91741764485914,0.032687881975086,0.0008948232135230002,0.03093402847658092,0.034441735473591084,36.52998880794096
2019-12-04,1.5721,1.5981800000000157,0.9836814376353006,2.3972700000000238,0.0,1.0664964431786972,0.002053600758513,0.11790921029892901,0.018836402541356004,0.08098986131787123,0.15482855927998676,6.259645919121557,1.106177744056323,0.010671102066905,1.0852623840051892,1.1270931041074568,103.66105929086456,0.032732134510756,0.000896118699082,0.03097574186055528,0.034488527160956725,36.526561206984695
2019-12-05,1.5923,1.5982400000000156,0.9962834117529183,2.3973600000000235,0.0,1.0912066020894633,0.002053592870609,0.11744384217955198,0.018803785962983,0.08058842169210527,0.15429926266699867,6.245755105421377,1.1070419856584242,0.010703908316542,1.0860623253580015,1.1280216459588466,103.42409080126043,0.032680172565865,0.0008945400752270002,0.03092687401842008,0.034433471113309924,36.53293292373869
2019-12-06,1.6149,1.5985600000000155,1.0102216995295668,2.3978400000000235,0.0,1.119267546390642,0.002035336792878,0.117764492846027,0.018758568774284,0.08099769804843035,0.15453128764362364,6.2779039415562,1.10819521053614,0.010659425967157,1.0873027356405125,1.1290876854317675,103.96387328460355,0.032595935883879,0.000891987086816,0.030847641193719636,0.034344230574038355,36.543058039360325
